Talker,Category,distance_babble
AS5,AS,76.71425049303359
AS5,AS,63.46225936705404
AS5,AS,60.26511527196044
AS5,AS,118.765598010247
AS5,AS,52.93575150260239
AS5,AS,110.2221066370272
AS5,AS,33.88891084005428
AS5,AS,104.28767327628843
AS5,AS,47.9701402878506
AS5,AS,133.97453184220984
AS5,AS,117.71761787510074
AS5,AS,71.64723796527204
AS5,AS,57.8617565367445
AS5,AS,54.315479105475255
AS5,AS,102.07912572424335
AS5,AS,109.90158215380846
AS5,AS,88.77529584383643
AS6,AS,82.12590849674955
AS6,AS,77.30208347113988
AS6,AS,79.37721821354816
AS6,AS,62.88530392703535
AS6,AS,116.51451476149988
AS6,AS,60.557880733478285
AS6,AS,105.83682954589621
AS6,AS,90.59662592641372
AS6,AS,120.81632046676265
AS6,AS,83.26725124789945
AS6,AS,107.08289523308613
AS6,AS,145.88789664574608
AS6,AS,39.392397018694254
AS6,AS,113.43885153090275
AS6,AS,114.66005825494467
AS6,AS,70.96017308226105
AS6,AS,141.75767178790417
AS6,AS,125.76200219477467
AS6,AS,81.39827930549701
AS6,AS,101.34660244326957
AS6,AS,116.55695391160855
AS6,AS,143.6134875703652
AS6,AS,173.83726398924216
AS6,AS,52.927940225540354
AS6,AS,56.38073767611825
AS6,AS,70.29991840456299
AS6,AS,74.47997327913613
AS6,AS,79.70151962359506
AS6,AS,141.5140015734252
AS6,AS,75.435813933103
AS6,AS,145.14851656302332
AS6,AS,71.9292386372389
AS6,AS,77.22466926614796
AS6,AS,59.45863032102302
AS6,AS,127.58805896334502
AS6,AS,79.6420423620547
AS6,AS,44.43354494700249
AS6,AS,84.46842068401693
AS6,AS,47.99347233863486
AS6,AS,183.16870273909635
AS6,AS,98.57644074861358
AS6,AS,82.13815776746725
AS6,AS,112.49809746211267
AS6,AS,115.02073708856912
AS6,AS,101.29272611730687
AS6,AS,137.03462910025098
AS6,AS,104.1487210052233
AS6,AS,73.92293951293405
AS6,AS,57.52323125952176
AS6,AS,106.1973752222943
AS6,AS,49.7497222750542
AS6,AS,68.41853358645014
AS6,AS,64.27942180061353
AS6,AS,57.00261005322533
AS6,AS,67.30578018515975
AS6,AS,79.90226348631802
AS6,AS,144.8079427860735
AS6,AS,206.36753841077777
AS6,AS,140.03304695712015
AS6,AS,80.11346375270972
AS6,AS,84.60428267167431
AS6,AS,67.56103856583898
AS6,AS,70.73384290402511
AS6,AS,113.1256266650063
AS6,AS,61.91788003204849
AS6,AS,79.9671460528531
AS6,AS,106.9784575275263
AS6,AS,142.72430189779337
AS6,AS,46.5633103718293
AS6,AS,66.98016600798408
AS6,AS,77.68027584970613
AS6,AS,76.7041295212791
AS6,AS,66.20404982489507
AS6,AS,84.5598996612553
AS6,AS,92.36858437627419
AS6,AS,81.95276648258285
AS6,AS,92.07052763277798
AS6,AS,95.45263113857533
AS6,AS,68.93715755909173
AS6,AS,58.32849804767557
AS6,AS,36.099515719810654
AS6,AS,170.5800700813348
AS6,AS,66.00823751851016
AS6,AS,50.824613493734944
AS6,AS,81.58947404919861
AS6,AS,55.457544550646766
AS6,AS,104.29788911437412
AS6,AS,114.29647781468199
AS6,AS,143.6591165352596
AS6,AS,46.93672846516992
AS6,AS,89.29361413824253
AS6,AS,188.75678089544186
AS6,AS,88.41670990905456
AS6,AS,50.39488126189185
AS6,AS,61.48156419061056
AS6,AS,67.48886835499039
AS6,AS,73.65677720069425
AS6,AS,69.02614670531146
AS6,AS,48.698821041299695
AS6,AS,71.16731195076113
AS6,AS,67.9933637951935
AS6,AS,58.147130024535016
AS6,AS,59.2924634378335
AS6,AS,138.30632913671542
AS6,AS,48.44656924828844
AS6,AS,45.228098292101976
AS6,AS,111.01570470477444
AS6,AS,103.32124924528927
AS6,AS,67.09060293735129
AS6,AS,63.70279878181385
AS6,AS,83.78212406401974
AS6,AS,43.10798884806314
AS6,AS,64.72067574467404
AS6,AS,37.37147063759584
AS6,AS,183.111036070211
AS6,AS,99.68068275757118
AS6,AS,51.818027511221416
AS6,AS,84.106846664636
AS6,AS,59.58519140532821
AS6,AS,111.18588303906692
AS6,AS,99.55689407335431
AS6,AS,75.16958228055589
AS6,AS,56.97708249551869
AS6,AS,40.828813181461086
AS6,AS,54.31431496736285
AS6,AS,44.831122330336555
AS6,AS,49.50317577006246
AS6,AS,77.40186329795928
AS6,AS,70.87686134776865
AS6,AS,87.09181069864879
AS6,AS,51.2842299557073
AS6,AS,139.34403661940075
AS6,AS,80.92567039397554
AS6,AS,64.7318179046656
AS6,AS,91.49837908218865
AS6,AS,53.41809270468305
AS6,AS,61.15896976188784
AS6,AS,75.9300795409843
AS6,AS,140.20160515776476
AS6,AS,80.17973237982734
AS6,AS,82.08174357154094
AS6,AS,173.8997378757611
AS6,AS,128.0199785572812
AS6,AS,34.3226969495521
AS6,AS,45.3861115694514
AS6,AS,88.02442087066896
AS6,AS,175.7260119904872
AS6,AS,119.06117736750664
AS6,AS,106.0095001290012
AS6,AS,107.93040220865142
AS6,AS,59.80160411150609
AS6,AS,191.88621159909837
AS6,AS,183.66280560379153
AS6,AS,102.36244239280043
AS6,AS,168.77680272372265
AS6,AS,58.17800458054349
AS6,AS,25.091925269890886
AS6,AS,80.99443967210954
AS6,AS,93.6872765131568
AS6,AS,81.65969278409052
AS6,AS,68.57293698095931
AS6,AS,38.927683995925825
AS6,AS,153.15610599049776
AS6,AS,119.39600040209108
AS6,AS,119.12104613499959
AS6,AS,47.47867752793503
AS6,AS,41.827070185749186
AS6,AS,53.47713442815815
AS6,AS,194.32324995289989
AS6,AS,89.35909913068149
AS6,AS,54.781149939274236
AS6,AS,86.20884590737884
AS6,AS,54.26265147747149
AS6,AS,90.6681773596992
AS6,AS,70.2194568910574
AS6,AS,79.68755702634503
AS6,AS,150.775192412079
AS6,AS,74.18734209878785
AS6,AS,146.56164409906577
AS6,AS,55.38920926492559
AS6,AS,114.84395615076434
AS6,AS,65.94171966328312
AS6,AS,110.97819129858267
AS6,AS,100.90464594551995
AS6,AS,83.46554409438966
AS6,AS,54.25746547609534
AS6,AS,76.0485703509315
AS6,AS,117.85059819401633
AS6,AS,148.19591060500144
AS6,AS,63.8280003327322
AS6,AS,91.29400506848937
AS6,AS,104.45298754313033
AS6,AS,90.79817795861426
AS6,AS,75.50099445918504
AS6,AS,71.66776764317609
AS6,AS,57.033289889069486
AS6,AS,63.08226908486752
AS6,AS,141.30935965051205
AS6,AS,104.95604960967242
AS6,AS,62.25025191819057
AS6,AS,63.13585818147864
AS6,AS,57.96835657752243
AS6,AS,123.10249843662925
AS6,AS,77.18187754055037
AS6,AS,66.24176998467091
AS6,AS,117.76253746502535
AS6,AS,64.73439081517418
AS6,AS,75.6915842205723
AS6,AS,53.732066500216696
AS6,AS,72.0763405026829
C1,C,98.7567197959853
C1,C,98.21471407993518
C1,C,106.38492930796521
C1,C,127.91980405790721
C1,C,68.07045629100323
C1,C,83.51797564274322
C1,C,75.52695735656549
C1,C,92.39429339879919
C1,C,83.23720861624717
C1,C,81.86428654234417
C1,C,136.33819339832266
C1,C,93.52371131680515
C1,C,82.47733708403281
C1,C,105.16852617210559
C1,C,114.58841881170713
C1,C,119.7989105605283
C1,C,73.56958129963945
C1,C,86.83082082003473
C1,C,89.28548329439126
C1,C,57.460528059477085
C1,C,127.0557458757998
C1,C,97.5376921868102
C1,C,90.26036416890547
C1,C,79.56900708273675
C1,C,122.90022049410258
C1,C,185.9726344081373
C1,C,81.06946385471024
C1,C,185.18377704696567
C1,C,154.47135123083376
C1,C,164.86468558724758
C1,C,97.56618374374365
C1,C,95.47839460131263
C1,C,94.33982644382387
C1,C,96.63137900891684
C1,C,103.32318844775861
C1,C,98.383871214273
C1,C,115.55789373998711
C1,C,86.5042452256183
C1,C,101.50944999775399
C1,C,81.1569908504497
C1,C,96.01958925383911
C1,C,81.78404852782157
C1,C,84.07936460584817
C1,C,103.33874806929518
C1,C,107.29715685968485
C1,C,94.8750575675977
C1,C,126.47781281169894
C1,C,97.9210392794295
C1,C,69.736415165603
C1,C,59.38302601561112
C1,C,84.12429943403275
C1,C,68.99857569511512
C1,C,183.59225040176437
