Talkers,Noise,F1,F2,F3
AS3,SSN,552.78,1462.59,2664.4395541401273
AS3,SSN,533.04,1528.64,2638.1084684684683
AS3,SSN,536.85,1581.85,2711.424255319149
AS3,SSN,487.93,1794.1,2775.413095238095
AS3,SSN,462.56,1738.13,2676.4262116040954
AS3,SSN,481.0,1668.77,2787.5188059701495
AS3,SSN,534.92,1522.2,2689.409407665505
AS3,SSN,548.43,1454.62,2639.989814814815
AS3,SSN,569.9,1518.27,2720.0405504587156
AS3,SSN,520.77,1583.84,2676.4066666666668
AS3,SSN,464.07,1534.55,2721.1863243243247
AS3,SSN,450.79,1845.35,2839.7766129032257
AS3,SSN,474.02,2178.08,3000.8807575757573
AS3,SSN,518.83,1648.47,2746.6145662100457
AS3,SSN,556.43,1892.26,2753.981855670103
AS3,SSN,483.95,1301.54,2698.1395027624308
AS3,SSN,599.75,1617.51,2756.9137004405284
AS3,SSN,576.79,1410.96,2717.1687654320986
AS3,SSN,464.09,1800.1,2856.785
AS3,SSN,553.9,1186.76,2616.2183050847457
AS3,SSN,585.88,1584.7,2725.3072727272724
AS3,SSN,603.2,1616.62,2750.2166455696206
AS3,SSN,649.48,1653.31,2785.0321875
AS3,SSN,456.56,1721.6,2786.3817796610165
AS3,SSN,564.39,1530.91,2616.817456140351
AS3,SSN,468.81,1539.4,2697.4946007604567
AS3,SSN,393.91,1432.04,2643.201323529412
AS3,SSN,476.41,1525.84,2677.045540540541
AS3,SSN,583.82,1579.01,2787.7109929078015
AS3,SSN,504.98,1601.54,2659.4596296296295
AS3,SSN,601.14,1650.02,2706.4431967213113
AS3,SSN,569.52,1532.97,2661.886254826255
AS3,SSN,534.39,1499.65,2714.3105487804883
AS3,SSN,392.36,1255.53,2595.9758571428565
AS3,SSN,537.37,1515.66,2704.3490756302526
AS3,SSN,571.46,1675.54,2706.9024528301884
AS3,SSN,479.36,1806.29,2693.0215384615385
AS3,SSN,483.04,1457.3,2691.7746905537456
AS3,SSN,542.48,1662.92,2677.412265625
AS3,SSN,725.0,1305.71,2719.1699999999996
AS3,SSN,524.19,1499.54,2683.080869565217
AS3,SSN,513.11,1569.94,2830.7797727272728
AS3,SSN,473.15,1481.21,2773.336666666666
AS3,SSN,559.82,1716.86,2797.8406097560974
AS3,SSN,563.74,1613.15,2712.7469724770635
AS3,SSN,521.89,1450.11,2728.6175384615385
AS3,SSN,446.59,1313.41,2816.831666666667
AS3,SSN,547.11,1201.45,2695.2523481781377
AS4,SSN,548.75,1562.48,2605.8801010101015
AS4,SSN,521.27,1457.84,2420.8045149253735
AS4,SSN,470.84,1579.79,2620.6180736543906
AS4,SSN,501.87,1479.21,2505.25301056338
AS4,SSN,459.53,1796.74,2741.296335403727
AS4,SSN,511.24,1339.43,2313.3516747572817
AS4,SSN,502.77,1771.53,2633.3376991150444
AS4,SSN,484.59,1584.27,2744.17089456869
AS4,SSN,514.57,1771.06,2731.8340625
AS4,SSN,482.3,1709.99,2611.8871824480366
AS4,SSN,510.62,1671.45,2669.0089408099693
AS4,SSN,514.91,1412.4,2417.5567153284674
AS4,SSN,513.5,1671.53,2645.349109311741
AS4,SSN,510.18,1356.37,2618.705894736842
AS4,SSN,510.36,1587.23,2556.2636464088396
AS4,SSN,483.0,1302.97,2435.759380165289
AS4,SSN,500.26,1360.98,2405.563569979716
AS4,SSN,525.99,1553.14,2617.239052631579
AS4,SSN,537.9,1533.41,2556.105769230769
AS4,SSN,478.11,1499.44,2579.823111111111
AS4,SSN,502.26,1444.09,2664.86864
AS4,SSN,582.74,1568.83,2324.501928571429
AS4,SSN,461.25,1616.68,2600.8326848249026
AS4,SSN,491.97,1534.26,2581.4890495867767
AS4,SSN,536.72,1653.48,2668.80049689441
AS4,SSN,470.89,1896.45,2816.7419375
AS4,SSN,468.23,1586.23,2697.7252987012985
AS4,SSN,430.72,1544.4,2620.3233684210527
AS4,SSN,507.45,1479.82,2544.8396557971014
AS4,SSN,516.35,1430.09,2613.4504773869344
AS4,SSN,482.84,1513.04,2426.8096202531647
AS4,SSN,510.14,1302.39,2473.1109375
AS4,SSN,474.32,1567.09,2584.8192307692307
AS4,SSN,401.92,1494.5,2633.0791228070175
AS4,SSN,530.82,1495.09,2454.1464248704665
AS4,SSN,478.49,1694.53,2640.1865027322406
AS4,SSN,505.09,1385.36,2373.0118666666667
AS4,SSN,548.79,1687.02,2616.4584574468086
AS4,SSN,430.72,1976.14,2862.360566037736
AS4,SSN,459.42,1338.04,2512.2620425531913
AS4,SSN,508.17,1637.07,2629.8040909090905
AS4,SSN,448.22,1486.43,2545.6579358717436
AS4,SSN,476.85,1432.09,2542.3339436619713
AS4,SSN,538.44,1619.44,2563.234965034965
AS4,SSN,457.37,1478.32,2539.622199312715
AS4,SSN,457.76,1666.81,2633.7451376146787
AS4,SSN,470.99,1435.34,2431.187632508834
AS4,SSN,454.5,1211.82,2531.2898591549297
AS4,SSN,540.72,1306.82,2288.983543859649
AS4,SSN,424.38,1236.94,2531.0465013054827
AS4,SSN,437.24,1237.3,2147.991784037559
AS4,SSN,522.06,1193.73,2349.605770750988
AS4,SSN,418.14,1327.4,2477.897921760391
AS4,SSN,435.54,1548.07,2584.925588235294
AS4,SSN,548.48,1397.19,2523.6437603305785
AS4,SSN,468.33,1416.0,2615.261838006231
AS4,SSN,538.17,1605.8,2506.718340425532
AS4,SSN,531.37,1408.74,2599.962112676056
AS4,SSN,448.67,1376.92,2545.437734375
AS4,SSN,654.87,1410.44,2104.2346534653466
AS4,SSN,498.85,1624.2,2674.8484918032786
AS4,SSN,555.56,1324.75,2478.300947368421
AS4,SSN,468.93,1600.97,2605.9556043956045
AS4,SSN,496.6,1570.8,2473.1027565982404
AS4,SSN,507.42,1580.34,2581.226041666667
AS4,SSN,520.73,1578.87,2413.764205607477
AS4,SSN,537.66,1709.26,2566.35241025641
AS4,SSN,519.6,1469.77,2335.4965945945946
AS4,SSN,517.63,1545.36,2465.85944
AS4,SSN,533.79,1590.3,2369.3968503937
AS4,SSN,482.81,1453.76,2437.0414417177913
AS4,SSN,498.63,1405.67,2347.4639628482973
AS4,SSN,450.96,1567.38,2602.7413306451613
AS4,SSN,446.73,1462.8,2404.4362637362638
AS4,SSN,500.81,1480.56,2567.2170096463024
AS4,SSN,540.33,1665.46,2312.9047826086958
AS4,SSN,539.38,1480.29,2511.3032905982905
AS4,SSN,492.22,1510.53,2677.443198847262
AS4,SSN,516.32,1530.94,2549.8817241379306
AS4,SSN,547.13,1476.13,2470.8532857142854
AS4,SSN,492.86,1354.33,2399.876106382979
AS4,SSN,568.33,1323.18,2325.8316091954016
AS4,SSN,524.91,1474.77,2372.383908045977
AS4,SSN,479.46,1915.74,2653.8448780487806
AS4,SSN,500.39,1375.56,2717.321981132075
AS4,SSN,521.24,1552.73,2491.5093506493504
AS4,SSN,532.55,1483.88,2266.4739931740614
AS4,SSN,497.68,1449.08,2434.26587890625
AS4,SSN,537.96,1532.76,2476.9510309278353
AS4,SSN,520.92,1546.45,2598.1203571428573
AS4,SSN,522.19,1335.91,2219.695287958115
AS4,SSN,474.7,1558.16,2440.213062827225
AS4,SSN,506.83,1533.93,2518.32960591133
AS4,SSN,498.24,1291.62,2305.365894736842
AS4,SSN,566.99,1424.74,2509.6686407766992
AS4,SSN,495.39,1466.1,2386.0653135313532
AS4,SSN,508.07,1472.24,2450.8563703703708
AS4,SSN,478.81,1564.2,2491.293623188406
AS4,SSN,534.77,1490.03,2361.759433962264
AS4,SSN,521.39,1704.46,2637.58137254902
AS4,SSN,494.47,1600.58,2550.6870318021197
AS4,SSN,461.45,1319.06,2456.1363636363635
AS4,SSN,475.4,1452.91,2590.581042944785
AS4,SSN,495.65,1411.02,2620.7865384615384
AS4,SSN,532.75,1551.1,2528.8629559748433
AS4,SSN,485.06,1628.99,2560.1478637770897
AS4,SSN,496.19,1397.61,2285.708025641026
AS4,SSN,408.93,1843.49,2783.214920634921
AS4,SSN,603.87,1195.79,2129.4185483870965
AS4,SSN,600.67,1455.6,2329.2166666666667
AS4,SSN,471.52,1816.49,2726.3014843749997
AS4,SSN,498.01,1511.66,2402.3057339449538
AS4,SSN,506.19,1572.52,2451.4166502463054
AS4,SSN,480.18,1704.76,2559.3439215686276
AS4,SSN,496.63,1371.39,2427.2955700325733
AS4,SSN,434.62,1742.47,2631.684126984127
AS4,SSN,498.29,1449.71,2418.723107344633
AS4,SSN,462.84,1890.89,2691.32936936937
AS4,SSN,500.93,1551.58,2391.490888888889
AS4,SSN,535.59,1488.89,2418.963443396226
AS4,SSN,495.88,1587.26,2569.052089552239
AS4,SSN,521.03,1677.66,2780.8609871244635
AS4,SSN,503.04,1454.8,2363.4535761589405
AS4,SSN,498.24,1478.43,2535.1141952506596
AS4,SSN,470.3,1706.78,2556.2650000000003
AS4,SSN,539.05,1441.09,2385.314693877551
AS4,SSN,504.21,1533.83,2330.864145299145
AS4,SSN,489.69,1330.04,2143.0934137931035
AS4,SSN,512.03,1588.68,2514.7060144927536
AS4,SSN,537.44,1670.47,2571.6009803921575
AS4,SSN,502.59,1578.35,2651.849420935412
AS4,SSN,398.1,1603.66,2747.5386206896555
AS4,SSN,468.83,2113.54,2914.3126724137933
AS4,SSN,495.85,1395.97,2466.409789473684
AS4,SSN,520.52,1535.9,2537.6251442307694
AS4,SSN,525.7,1461.54,2564.2369
AS4,SSN,501.63,1500.4,2401.9992198581563
AS4,SSN,517.1,1630.08,2439.3366816143503
AS4,SSN,428.44,1661.66,2755.3238068181818
AS4,SSN,488.82,1622.43,2569.6087828162294
AS4,SSN,512.42,1478.88,2518.950711297071
AS4,SSN,526.29,1492.47,2357.6742307692307
AS4,SSN,507.46,1875.59,2717.340962566845
AS4,SSN,489.79,1508.39,2618.1045833333333
AS4,SSN,459.59,1648.56,2567.1413119533527
AS4,SSN,439.99,1375.16,2704.639602272727
AS4,SSN,482.69,1653.32,2775.3380281690147
AS4,SSN,494.88,1468.7,2635.3055670103095
AS4,SSN,582.05,1539.45,2226.0179999999996
AS4,SSN,492.54,1656.17,2610.6821447721177
AS4,SSN,524.6,1446.67,2624.2895289855073
AS4,SSN,560.57,1408.66,2307.2224025974024
AS4,SSN,462.04,1620.91,2697.6308964143427
AS4,SSN,476.11,1537.96,2587.064628099173
AS4,SSN,494.37,1480.58,2518.8251624548734
AS4,SSN,508.67,1688.89,2617.5121276595746
AS4,SSN,473.42,1408.37,2723.2731596091207
AS4,SSN,497.17,1532.93,2604.326077922078
AS4,SSN,505.3,1641.17,2639.9040703517585
AS4,SSN,502.06,1468.18,2673.072205882353
AS4,SSN,471.6,1442.5,2456.227103825137
AS4,SSN,541.63,1460.07,2519.927703180212
AS4,SSN,521.26,1406.08,2418.0137931034483
AS4,SSN,476.71,1541.31,2561.2185100286533
AS4,SSN,505.27,1516.13,2623.710053763441
AS5,SSN,408.08,1354.66,2417.5719327731094
AS5,SSN,403.86,1423.5,2566.831276595745
AS5,SSN,452.26,1190.81,2483.763260869565
AS5,SSN,467.04,1309.91,2551.8618217054263
AS5,SSN,479.17,1335.09,2648.3328512396697
AS5,SSN,459.21,1390.26,2482.934444444444
AS5,SSN,95.22,1779.29,2652.2533333333326
AS5,SSN,365.85,1432.71,2449.3023711340206
AS5,SSN,418.37,1355.32,2493.9077894736843
AS5,SSN,429.22,1484.78,2480.013431372549
AS5,SSN,471.34,1097.79,2595.397647058824
AS5,SSN,443.97,1355.54,2486.9902857142856
AS5,SSN,430.33,1376.95,2524.162492211838
AS5,SSN,482.49,1247.11,2487.0637551020413
AS5,SSN,408.18,1356.58,2603.9417283950615
AS5,SSN,427.65,1311.53,2537.775076923077
AS5,SSN,449.73,1173.24,2674.402307692307
AS5,SSN,430.64,1202.09,2455.670332103321
AS5,SSN,453.61,1455.18,2471.452210526316
AS5,SSN,523.62,1212.8,2540.8911864406778
AS5,SSN,455.27,1321.88,2495.7029
AS5,SSN,403.85,1526.08,2570.266734693878
AS5,SSN,470.28,1478.01,2567.769727272728
AS5,SSN,365.34,1623.86,2592.2095604395604
AS5,SSN,358.49,1328.8,2395.2453125
AS5,SSN,451.2,1305.49,2556.1290598290598
AS5,SSN,444.55,1365.29,2527.590088888889
AS5,SSN,413.18,1300.23,2428.062474747475
AS5,SSN,420.43,1408.46,2534.4588541666667
AS5,SSN,422.73,1276.46,2692.5189473684213
AS5,SSN,385.36,1538.89,2457.577008547009
AS5,SSN,491.33,1514.9,2541.6188931297706
AS5,SSN,461.39,1061.58,2340.9783076923077
AS5,SSN,389.85,1494.63,2511.8134499999996
AS5,SSN,468.66,1191.34,2490.862216494845
AS5,SSN,468.19,1427.0,2505.6529142857144
AS5,SSN,502.44,1395.81,2560.3831007751937
AS5,SSN,430.32,1506.26,2537.0522983870965
AS5,SSN,466.37,1342.1,2550.9304651162793
AS5,SSN,502.76,1195.23,2216.6764583333334
AS5,SSN,435.47,1572.99,2598.489662921348
AS5,SSN,400.81,1362.54,2499.8260465116277
AS5,SSN,407.18,1368.34,2470.3123188405793
AS5,SSN,459.34,1309.97,2649.624714285715
AS5,SSN,441.64,1396.04,2549.316553030303
AS5,SSN,424.4,1335.86,2454.0784662576684
AS5,SSN,453.16,1259.26,2517.7372549019606
AS5,SSN,402.45,1338.76,2488.485405405406
AS5,SSN,437.67,1562.25,2613.4388
AS5,SSN,405.67,1524.41,2549.347741935484
AS5,SSN,460.81,1612.69,2559.2417415730333
AS5,SSN,399.66,1349.01,2619.908315789474
AS5,SSN,490.93,1388.93,2469.767074074074
AS5,SSN,424.45,1560.91,2604.0910135135136
AS5,SSN,435.5,1532.52,2599.218670212766
AS5,SSN,482.77,1351.31,2578.633984962406
AS5,SSN,444.24,1716.28,2526.868656716418
AS5,SSN,375.12,1608.92,2573.132888888889
AS5,SSN,488.11,1550.16,2537.473764705883
AS5,SSN,478.38,1224.99,2539.533287671233
AS5,SSN,523.94,1222.76,2556.5276056338025
AS5,SSN,439.41,1332.94,2467.8327956989247
AS5,SSN,469.27,1277.96,2607.5380882352947
AS5,SSN,374.09,1531.58,2601.057372881356
AS5,SSN,502.46,1420.7,2489.449528301887
AS5,SSN,490.77,1266.47,2199.8039534883724
AS5,SSN,448.98,1369.7,2520.073785310735
AS5,SSN,469.62,1294.17,2567.537926829268
AS5,SSN,489.64,1590.2,2576.423630136986
AS5,SSN,408.51,1300.93,2479.572738095238
AS5,SSN,364.35,1430.45,2425.4493650793647
AS5,SSN,417.58,1510.18,2530.536052631579
AS5,SSN,414.75,1454.88,2482.8664583333334
AS5,SSN,439.65,1483.71,2548.4530855018593
AS5,SSN,482.41,1206.94,2462.2786069651743
AS5,SSN,439.48,1323.7,2522.7633948339485
AS5,SSN,532.41,1482.1,2633.3809285714287
AS5,SSN,454.8,1377.36,2513.880175
AS5,SSN,447.08,1364.06,2432.362887323944
AS5,SSN,474.6,1380.68,2350.744782608696
AS5,SSN,366.12,1360.42,2520.071181818182
AS5,SSN,466.48,1412.31,2610.785909090909
AS5,SSN,446.13,1380.8,2435.5693430656934
AS5,SSN,490.09,1425.52,2565.6909745762714
AS5,SSN,503.57,1549.51,2432.071090909091
AS5,SSN,442.78,1551.5,2534.002547770701
AS5,SSN,462.29,1250.12,2529.9027011494254
AS5,SSN,486.29,1488.95,2524.685161290323
AS5,SSN,500.2,1523.39,2630.6858208955227
AS5,SSN,486.09,1210.18,2585.0080147058825
AS5,SSN,416.6,1406.13,2509.9162
AS5,SSN,466.69,1307.36,2510.802857142857
AS5,SSN,511.12,1307.21,2573.15578313253
AS5,SSN,476.27,1404.45,2509.247727272727
AS5,SSN,373.7,1294.83,2523.1185915492965
AS6,SSN,592.16,1270.7,2668.0297656250004
AS6,SSN,530.16,1459.12,2674.909111111111
AS6,SSN,548.32,1857.88,2617.469704142012
AS6,SSN,553.88,1597.32,2476.037701149425
AS6,SSN,482.11,1454.25,2382.679237288136
AS6,SSN,558.7,1524.31,2596.087753846154
AS6,SSN,495.32,1670.09,2642.16875
AS6,SSN,517.04,1831.02,2722.0873369565215
AS6,SSN,515.73,1588.16,2617.7071223021585
AS6,SSN,557.0,1577.76,2606.483913043478
AS6,SSN,554.71,1563.31,2489.3148734177216
AS6,SSN,547.82,1680.14,2567.2103448275857
AS6,SSN,419.69,1242.75,2689.105681818182
AS6,SSN,525.42,1587.53,2674.1098639455786
AS6,SSN,534.94,1447.75,2632.477950819672
AS6,SSN,630.68,1507.6,2594.095612244898
AS6,SSN,542.92,1461.17,2638.4504545454542
AS6,SSN,471.0,1488.04,2674.031024390244
AS6,SSN,554.54,1452.9,2707.8133333333335
AS6,SSN,556.75,1369.05,2641.602116788321
AS6,SSN,579.4,1415.01,2610.3954106280185
AS6,SSN,510.66,1643.49,2603.9389071038254
AS6,SSN,492.81,1475.6,2842.50852112676
AS6,SSN,593.36,1630.04,2497.3843506493504
AS6,SSN,602.1,1476.14,2707.7713617021277
AS6,SSN,459.6,1879.08,2725.4605479452052
AS6,SSN,530.79,1406.96,2717.2078125
AS6,SSN,611.45,1458.92,2591.6132275132277
AS6,SSN,575.41,1454.5,2624.1850000000004
AS6,SSN,562.97,1556.45,2629.2740579710144
AS6,SSN,450.31,1427.73,2704.698917525773
AS6,SSN,465.56,1695.47,2758.013422818792
AS6,SSN,526.29,1429.96,2712.599690265487
AS6,SSN,536.67,1431.04,2554.5205164319245
AS6,SSN,461.55,1552.24,2710.036
AS6,SSN,535.63,1537.94,2647.1103418803423
AS6,SSN,522.19,1539.46,2531.4752083333333
AS6,SSN,554.87,1499.59,2702.0826315789477
AS6,SSN,520.44,1575.21,2672.4948000000004
AS6,SSN,725.19,1680.34,2718.3045061728394
AS6,SSN,456.38,1817.69,2809.363302752293
AS6,SSN,553.89,1384.67,2588.6728440366974
AS6,SSN,585.15,1565.09,2622.1433333333334
AS6,SSN,518.77,1596.8,2664.5510126582276
AS6,SSN,538.15,1273.09,2596.1089156626504
AS6,SSN,594.46,1422.82,2636.2365217391307
AS6,SSN,520.65,1553.08,2694.1867619047616
AS6,SSN,527.53,1268.66,2429.0603977272726
AS6,SSN,504.93,1383.48,2686.2802362204725
AS6,SSN,465.74,1234.41,2734.1821052631576
AS6,SSN,519.62,1461.01,2654.1282
AS6,SSN,497.16,1586.66,2797.9988659793817
AS6,SSN,456.54,1599.59,2699.8657653061227
AS6,SSN,574.11,1577.76,2541.5061666666666
AS6,SSN,578.56,1414.03,2603.1882692307695
AS6,SSN,597.83,1608.36,2735.6335338345866
AS6,SSN,485.97,1847.7,2705.4731
AS6,SSN,519.27,1795.0,2771.9239583333333
AS6,SSN,533.14,1486.93,2625.030867346939
AS6,SSN,672.76,1488.3,2791.5326388888884
AS6,SSN,510.94,1576.08,2679.9973394495414
AS6,SSN,510.96,1356.73,2727.327395348838
AS6,SSN,476.59,1368.04,2717.3185294117648
AS6,SSN,477.89,1449.94,2705.635242718447
AS6,SSN,575.58,1616.58,2506.500512820513
AS6,SSN,520.22,1703.51,2607.7819727891156
AS6,SSN,570.75,1488.84,2597.1961445783136
AS6,SSN,523.48,1597.5,2487.7325165562916
AS6,SSN,542.58,1490.77,2592.847934272301
AS6,SSN,676.45,1718.5,2855.3267032967033
AS6,SSN,615.32,1507.32,2572.8551063829786
AS6,SSN,610.56,1351.12,2613.0566935483866
AS6,SSN,631.61,1226.07,2759.752631578948
AS6,SSN,553.36,1423.34,2538.361205357143
AS6,SSN,577.35,1822.54,2784.3376363636366
AS6,SSN,484.39,1570.12,2769.440989010989
AS6,SSN,517.5,1444.02,2645.3730165289257
AS6,SSN,584.08,1621.2,2677.088698224852
AS6,SSN,512.24,1730.45,2661.2217100371745
AS6,SSN,573.83,1864.49,2925.8314062500003
AS6,SSN,433.33,1547.59,2664.713454545454
AS6,SSN,488.51,1171.98,2708.3451162790698
AS6,SSN,439.16,1403.93,2613.8896842105264
AS6,SSN,523.77,1731.95,2696.157111111111
AS6,SSN,1011.21,1636.78,2531.9216666666666
AS6,SSN,587.87,1564.84,2571.0228813559324
AS6,SSN,551.59,1485.4,2689.7802285714283
AS6,SSN,551.79,1755.65,2723.858679245283
AS6,SSN,493.54,1703.97,2698.7181666666665
AS6,SSN,589.18,1555.21,2486.653106796116
AS6,SSN,402.57,1649.26,2691.113406593406
AS6,SSN,473.47,1532.66,2599.0227896995707
AS6,SSN,482.2,1538.64,2692.1338385826766
AS6,SSN,538.96,1426.89,2564.4397619047622
AS6,SSN,517.69,1562.3,2582.5144303797465
AS6,SSN,508.62,1568.55,2754.794829545455
AS6,SSN,444.59,1494.03,2648.777894736842
AS6,SSN,512.77,1523.57,2662.761472868217
AS6,SSN,574.3,1799.7,2719.282888888889
AS6,SSN,503.55,1750.41,2726.805949820788
AS6,SSN,525.7,1486.5,2527.180917431193
AS6,SSN,509.84,1356.29,2606.463766233766
AS6,SSN,542.14,1402.06,2698.6359259259266
AS6,SSN,581.53,1519.37,2661.197265625
AS6,SSN,473.03,1595.53,2642.9489024390246
AS6,SSN,555.08,1575.49,2690.1913004484313
AS6,SSN,514.48,1360.98,2646.376209677419
AS6,SSN,529.53,1554.39,2752.61272
AS6,SSN,487.63,1435.47,2616.6322821576764
AS6,SSN,571.71,1526.89,2537.930818181819
AS6,SSN,491.11,1674.1,2740.166035502958
AS6,SSN,450.89,1472.66,2686.864897959184
AS6,SSN,485.31,1432.33,2460.7980733944946
AS6,SSN,592.9,1567.66,2826.9590967741938
AS6,SSN,424.54,1696.0,2848.845662650602
AS6,SSN,485.83,1816.58,2923.184651162791
AS6,SSN,632.46,1432.68,2664.69641025641
AS6,SSN,467.32,1654.69,2568.5074074074073
AS6,SSN,613.65,1292.78,2591.2240476190477
AS6,SSN,480.2,1597.65,2628.647894736842
AS6,SSN,424.9,1529.58,2692.240344827586
AS6,SSN,525.29,1368.63,2406.237
AS6,SSN,719.99,1440.51,2580.0285454545456
AS6,SSN,471.19,1575.4,2736.035617977528
AS6,SSN,448.15,1591.62,2719.7609243697475
AS6,SSN,374.13,1282.64,2520.718607594936
AS6,SSN,520.43,1696.65,2631.5736912751677
AS6,SSN,491.49,1465.04,2681.1309615384616
AS6,SSN,502.85,1479.02,2681.31947826087
AS6,SSN,527.64,1514.42,2709.226971830986
AS6,SSN,520.09,1446.44,2685.0669798657723
AS6,SSN,574.08,1289.02,2516.397699115045
AS6,SSN,448.38,1553.96,2482.633965517241
AS6,SSN,447.18,1576.58,2628.8793506493507
AS6,SSN,554.47,1577.99,2604.335493562232
AS6,SSN,615.21,1492.21,2635.9212643678165
AS6,SSN,444.54,1574.96,2574.5311881188118
AS6,SSN,514.32,1509.37,2544.4474
AS6,SSN,507.92,1613.69,2624.249591836735
AS6,SSN,522.73,1578.6,2641.100545454545
AS6,SSN,473.15,1526.42,2599.16311827957
AS6,SSN,550.72,1352.51,2645.046592920354
AS6,SSN,553.44,1303.25,2489.102159624413
AS6,SSN,639.12,1492.77,2510.5896992481207
AS6,SSN,564.27,1762.18,2864.1655392156863
AS6,SSN,559.45,1327.2,2528.831025641026
AS6,SSN,542.1,1461.11,2564.291286173633
AS6,SSN,526.48,1405.55,2622.4432631578948
AS6,SSN,554.11,1365.45,2665.549843137255
AS6,SSN,540.43,1593.6,2555.843103448276
AS6,SSN,389.74,1509.44,2681.759642857143
AS6,SSN,501.05,1399.3,2602.7253333333338
AS6,SSN,510.99,1414.85,2513.169153225807
AS6,SSN,462.44,1710.27,2765.725652173913
AS6,SSN,529.83,1413.52,2537.1374489795917
AS6,SSN,515.59,1342.99,2669.480224719101
AS6,SSN,520.21,1650.89,2732.511632653061
AS6,SSN,529.23,1369.49,2593.2608641975307
AS6,SSN,401.42,1808.3,2675.264444444445
AS6,SSN,646.01,1250.28,2585.4601351351357
AS6,SSN,643.69,1424.72,2529.5920353982297
AS6,SSN,538.53,1435.91,2774.7132173913046
AS6,SSN,505.61,1806.67,2606.4611650485435
AS6,SSN,565.46,1414.5,2381.8015384615383
AS6,SSN,539.42,1397.45,2606.1870212765957
AS6,SSN,546.13,1340.39,2512.01329113924
AS6,SSN,436.53,1748.78,2521.1538738738736
AS6,SSN,458.71,1668.06,2648.9089423076925
AS6,SSN,609.39,1624.75,2615.6746153846157
AS6,SSN,493.11,1351.24,2607.612974683544
AS6,SSN,550.87,1318.04,2629.003910891089
AS6,SSN,593.27,1578.09,2664.409693877551
AS6,SSN,361.04,1861.11,2800.79
AS6,SSN,664.06,1715.49,2590.0160000000005
AS6,SSN,543.02,1588.69,2665.4969499999993
AS6,SSN,513.62,1418.46,2637.986338028169
AS6,SSN,499.78,1537.13,2594.2154761904753
AS6,SSN,450.64,1812.93,2757.0284374999997
AS6,SSN,483.8,1728.54,2781.6881232492997
AS6,SSN,504.75,1514.18,2600.349569536424
AS6,SSN,461.4,1642.93,2660.13261682243
AS6,SSN,440.2,1342.83,2627.9578787878786
AS6,SSN,579.62,1598.65,2492.404494773519
AS6,SSN,435.34,1449.38,2574.3476551724134
AS6,SSN,457.37,1905.57,2700.5942016806725
AS6,SSN,727.09,1505.16,2683.1759813084113
AS6,SSN,500.34,1373.01,2634.968791208791
AS6,SSN,453.44,1502.08,2635.1025850340143
AS6,SSN,548.04,1572.32,2746.723644859813
AS6,SSN,605.25,1539.39,2704.8552808988766
AS6,SSN,481.87,1485.09,2816.790544217687
AS6,SSN,545.35,1405.83,2623.7539593908627
AS6,SSN,487.29,1522.77,2662.1868999999997
AS6,SSN,488.51,1469.84,2409.1071794871796
AS6,SSN,461.78,1328.25,2626.780416666667
AS6,SSN,555.81,1427.02,2611.3760098522166
AS6,SSN,545.75,1282.68,2645.1676190476196
AS6,SSN,577.08,1401.99,2518.844225941423
AS6,SSN,572.83,1450.87,2685.4059770114945
AS6,SSN,569.18,1350.38,2590.986440677966
AS6,SSN,608.58,1484.5,2617.049401709402
AS6,SSN,439.49,1415.4,2619.3824418604654
AS6,SSN,453.55,1529.45,2608.469178082192
AS6,SSN,639.4,1612.1,2468.6813333333334
AS6,SSN,521.64,1696.31,2700.7415416666668
AS1,babble,460.48,1484.52,2755.5202380952373
AS1,babble,638.0,1665.14,2973.394385964912
AS1,babble,622.03,1557.92,2914.9455284552846
AS1,babble,571.04,1784.69,2760.2565217391307
AS1,babble,725.09,1773.19,2903.8853846153843
AS1,babble,456.05,1642.95,2819.838409090909
AS1,babble,550.42,1827.01,2774.010652173913
AS1,babble,678.21,1469.58,2724.86756097561
AS1,babble,555.84,1708.23,2670.113734939759
AS1,babble,520.35,1726.45,2876.974285714286
AS1,babble,727.14,1508.67,3077.3096363636364
AS1,babble,536.46,1767.1,2859.429729729729
AS1,babble,422.52,1294.86,2678.6422142857145
AS1,babble,552.73,1513.43,2762.0368292682924
AS1,babble,585.74,1584.91,2727.989347826087
AS1,babble,525.46,1711.43,2934.3933333333334
AS1,babble,650.68,1257.39,2700.4044827586204
AS1,babble,393.6,1965.98,2955.060869565217
AS1,babble,450.05,1371.43,2820.9172972972974
AS1,babble,546.64,1581.81,2821.3842236024843
AS1,babble,509.23,1722.33,2733.910654205607
AS1,babble,561.96,1678.04,2908.027588652482
AS1,babble,601.82,1467.83,2680.6704000000004
AS1,babble,415.64,1756.66,2831.8948387096775
AS1,babble,532.52,1732.03,2793.4487313432833
AS1,babble,501.76,1360.04,2796.04875
AS1,babble,441.24,1473.82,2662.545785123967
AS1,babble,437.74,1893.74,2709.513125
AS1,babble,570.88,1581.85,2901.761290322581
AS1,babble,489.45,1556.57,2803.019534883721
AS1,babble,656.65,1476.79,2836.0802352941173
AS1,babble,614.69,1701.04,2958.553802816901
AS1,babble,493.89,1859.03,2818.777272727273
AS1,babble,468.68,1614.79,2956.2242857142855
AS1,babble,396.2,1823.2,2707.6809999999996
AS1,babble,654.86,1533.58,2646.839485294118
AS1,babble,553.66,1523.46,2873.595890410959
