Talker,Category,distance_ssn
C2,C,71.80012782046222
C2,C,88.96948416939408
C2,C,32.630525790554834
C2,C,83.57512945468912
C2,C,72.87907996607397
C2,C,96.68681423390376
C2,C,46.39894266074079
C2,C,124.36797074287821
C2,C,70.72890213131683
C2,C,14.037411799713013
C2,C,58.28399877640576
C2,C,201.9593551849019
C2,C,79.508122834723
C2,C,61.068268328988914
C2,C,56.09865139527019
C2,C,58.08363349545824
C2,C,132.18044641083654
C2,C,17.368611680309787
C2,C,90.94998582573498
C2,C,38.92467893296909
C2,C,116.62670883364605
C2,C,51.25401338790999
C2,C,68.00017080886435
C2,C,110.51241086427683
C2,C,27.643244895779862
C2,C,57.70751031452834
C2,C,111.9215867473058
C2,C,209.86767592152304
C2,C,18.848803145948583
C2,C,46.45407477679499
C2,C,88.42335898035127
C2,C,99.81798930237021
C2,C,109.31208848232693
C2,C,172.40436853040595
C2,C,256.419163019007
C2,C,151.56734976032274
C2,C,139.82849055790243
C2,C,26.550373130486488
C2,C,36.93573547439838
C2,C,142.02818463260988
C2,C,42.90659065576526
C2,C,305.9281001123763
C2,C,219.33415155503735
C2,C,29.97821842662978
C2,C,58.67810974603788
C2,C,122.45529029691362
C2,C,99.0436033019535
C2,C,77.79586662135742
C2,C,47.59940060933612
C2,C,72.94614849349296
C2,C,47.8582758956212
C2,C,51.277535009996335
C2,C,67.51931239801984
C2,C,133.3764928565053
C2,C,205.1984706449704
C2,C,14.208480332817219
C2,C,448.20148015526223
C2,C,30.59555967295561
C2,C,157.4537739730874
C2,C,26.82280631045272
C2,C,84.41773029623607
C2,C,36.3172680007009
C2,C,132.50458585159
C2,C,30.806176139989596
C2,C,87.19169434853333
C2,C,9.15723648459097
C2,C,121.38370365649602
C2,C,64.90029607047053
C2,C,6.818875520792021
C2,C,48.69957662411496
C2,C,152.29785426383398
C2,C,86.37778797257275
C2,C,125.2835108731448
C2,C,215.44081145031015
C2,C,154.89357945064978
C2,C,64.7490775097844
C2,C,256.1072113166047
C2,C,127.3260837902748
C2,C,88.45391265155014
C2,C,124.8271476751007
C2,C,93.82184805098109
C3,C,76.81840671028127
C3,C,221.965984993085
C3,C,77.51688682370762
C3,C,92.04356683751885
C3,C,65.97731923889148
C3,C,125.49902751529143
C3,C,119.5888534222124
C3,C,204.11959110219738
C3,C,62.62464488748804
C3,C,58.405389406529686
C3,C,317.5223234786553
C3,C,369.3392568967744
C3,C,122.10350185421238
C3,C,122.97410593090791
C3,C,135.72119796993752
C3,C,74.07100992782784
C3,C,152.64529233398736
C3,C,181.8202974262574
C3,C,239.33133863735955
C3,C,35.0184324250268
C3,C,68.55682665218137
C3,C,49.2238395332489
C3,C,202.94269460601555
C3,C,378.0642646496253
C3,C,152.4005638679983
C3,C,470.9380782987591
C3,C,239.29893446518446
C3,C,133.9528081931828
C3,C,93.82002198391234
C3,C,129.2251859720314
C3,C,124.24769127546762
C3,C,74.04787499806051
C3,C,284.38538917883045
C3,C,65.43178585838278
C3,C,86.06439899256036
C3,C,296.2086330135031
C3,C,262.8899307580084
C3,C,280.4235055303859
C3,C,88.57071487772104
C3,C,186.03155228364244
C3,C,362.26839726699166
C3,C,55.094449332795385
C3,C,11.552045925364505
C3,C,85.05230809171714
C3,C,79.60722669983825
C3,C,259.2212960913586
C3,C,92.18191866904324
C3,C,199.28220415769812
C3,C,447.4110179795597
C3,C,145.9910370481524
C3,C,168.0463108939367
C3,C,176.13411655312694
C3,C,116.15427945699088
C3,C,260.4533070896787
C3,C,38.99540942435157
C3,C,67.89327645123589
C3,C,71.33242959361776
C3,C,46.73813846618127
C3,C,93.86758141455037
C3,C,102.63999573782968
C3,C,121.74017912731429
C3,C,100.95223753260535
C3,C,201.38216825107952
C3,C,163.93552159497708
C3,C,113.19237968341764
C3,C,178.2513443569546
C3,C,67.35990535553191
C3,C,215.07852766568632
C3,C,338.08627544616706
C3,C,102.93857989951316
C3,C,95.84906152995339
C3,C,114.04742245884457
C3,C,238.63688883265357
C3,C,70.92485585741511
C3,C,226.88683508293389
C3,C,55.16870840688496
C3,C,245.6200230087916
C3,C,121.1382454175375
C3,C,232.47890524268925
C3,C,73.62200130513229
C3,C,64.92640517929614
C3,C,156.38089175882027
C3,C,26.06965721454625
C3,C,45.41058956963376
C3,C,231.47439265273061
C3,C,325.7124963258844
C3,C,102.82208591410921
C3,C,184.31841614311364
C3,C,128.8630070378598
C3,C,258.22825319334004
C3,C,71.49426351934012
C3,C,44.68962579783585
C4,C,98.60925854453579
C4,C,48.27737768047404
C4,C,185.40850107452798
C4,C,25.36456599674254
C4,C,178.2836017296685
C4,C,465.50486096624536
C4,C,53.85120735139658
C4,C,73.38431777773204
C4,C,469.37081547610455
C4,C,68.92289946529473
C4,C,190.70046823016247
C4,C,306.82317062634525
C4,C,184.21460924205508
C4,C,166.2642374601441
C4,C,106.55942166558086
C4,C,154.20247613350128
C4,C,142.25776211934175
C4,C,156.82023947247112
C4,C,247.68142907412994
C4,C,154.6277880773797
C4,C,98.52689643291853
C4,C,347.08522454247884
C4,C,428.16124205222366
C4,C,199.5911652183112
C4,C,156.16077094841458
C4,C,148.52135653064576
C4,C,149.32823735216007
C4,C,201.6495065595332
C4,C,109.30826510700462
C4,C,136.45306494616818
C4,C,404.23932445174523
C4,C,125.86497704168205
C4,C,415.59127638607004
C4,C,177.78530309253125
C4,C,85.29541588328854
C4,C,415.44348566706816
C4,C,159.93016650464415
C4,C,181.61516537916958
C4,C,131.7329574203173
C4,C,157.90750744724977
C4,C,204.51395345600017
C4,C,169.08677600777426
C4,C,70.40991120363073
C4,C,136.2808266804365
C4,C,108.2678477005206
C4,C,187.7697670904537
C4,C,234.85546852416127
C4,C,91.18358587598497
C4,C,330.4055015177613
C4,C,84.70794189863852
C4,C,164.3151811175797
C4,C,93.93307828290926
C4,C,55.47757437202122
C4,C,320.98606277485527
C4,C,397.77134726901005
C4,C,206.00719003399678
C4,C,49.397070972914186
C4,C,117.9562656059571
C4,C,116.17009924332156
C4,C,200.78470707626914
C4,C,163.35347947994018
C4,C,260.9556453608602
C4,C,304.2219238207584
C4,C,276.87617432383604
C4,C,227.90048863638535
C4,C,131.20871458559137
C4,C,73.7745793495507
C4,C,200.1671013695888
C4,C,48.56489223917976
C4,C,165.18648717647338
C4,C,387.6504611866253
C4,C,155.40601893331896
C4,C,283.2172630167572
C4,C,90.83652621992522
C4,C,217.88879241072314
C4,C,70.04634337853169
C4,C,281.6883062592465
C4,C,271.2734436333627
C4,C,41.44633407435575
C4,C,175.4779193252051
C4,C,195.6864116915204
C4,C,159.6214795091909
C4,C,79.84968985978043
C4,C,126.03159374023308
C4,C,318.06095244575886
C4,C,109.25703630980976
C4,C,78.07402614316221
C4,C,74.34113074673493
C4,C,87.75543712900738
C4,C,51.28441681644735
C4,C,169.27893580774656
C4,C,144.85722615977144
C4,C,222.82665209351237
C4,C,151.07058390270166
C4,C,274.93751918973015
C4,C,293.79518755963875
C4,C,94.60172637538452
C4,C,181.02704751832823
C4,C,386.27698426220434
C4,C,77.3811449624722
C4,C,234.70662303331636
C4,C,182.40583812806813
C4,C,258.84613959494027
C4,C,325.27263683055673
C4,C,48.42800850957152
C4,C,452.96606656371443
C4,C,77.8948648545149
C4,C,125.44343798383021
C4,C,186.7776105645513
C4,C,79.89852624237298
C4,C,466.9571539185404
C4,C,189.39641452045245
C4,C,271.99883794917827
C4,C,260.4077438282188
C4,C,91.8907605295722
C4,C,126.0038254705113
C4,C,167.0570648631869
C4,C,140.40985086774754
C4,C,217.21346909941673
C4,C,242.17627574393669
C4,C,55.77569090296558
C4,C,215.16275821039108
C4,C,285.22909065907584
C4,C,294.0471317165044
C4,C,447.517692983421
C4,C,128.62595668527865
C4,C,217.2153256752461
C4,C,144.12645479128105
C4,C,74.97757478541956
C4,C,313.7325798083505
C4,C,143.4824289179795
C4,C,46.38692699137463
C4,C,116.12899765219359
C4,C,94.78559098408962
C4,C,295.18700654534797
C5,C,107.29743695190515
C5,C,227.29085867682394
C5,C,175.90601580289416
C5,C,267.83230363428555
C5,C,254.80749314501736
C5,C,252.23695567233625
C5,C,115.31081283057559
C5,C,258.0388882142538
C5,C,288.96875855574444
C5,C,236.35145470516593
C5,C,76.775456091436
C5,C,111.5504273682895
C5,C,84.8615883120743
C5,C,79.569993115797
C5,C,202.08663639055433
C5,C,244.45143491263886
C5,C,334.6659831552172
C5,C,97.55823016254462
C5,C,112.56033608890847
C5,C,286.0189735000948
C5,C,35.18675947068737
C5,C,98.9944830970293
C5,C,211.2414858469995
C5,C,111.46978256571576
C5,C,104.05041053858471
C5,C,112.5292306365239
C5,C,154.06669222790515
C5,C,126.33702059985455
C5,C,114.77067389733298
C5,C,117.88718345116258
C5,C,54.33364211285686
C5,C,112.79768987549357
C5,C,208.0191127671877
C5,C,306.5252727597647
C5,C,233.57577218634657
C5,C,105.23834339463936
C5,C,176.4455614552208
C5,C,140.64314663874646
C5,C,119.84717581840641
C5,C,125.08974919332103
C5,C,189.856814102755
C5,C,115.89194296260648
C5,C,128.23828641575048
C5,C,391.1578892545159
C5,C,305.16507960585545
C5,C,78.16401786786575
C5,C,60.00092518993346
C5,C,147.71877269070436
C5,C,94.54460495051028
C5,C,140.37695164252597
C5,C,169.99039977259906
C5,C,174.56864965865992
C5,C,153.7712122851611
C5,C,415.7438195153936
C5,C,377.26680693489084
C5,C,113.08232904414378
C5,C,228.6076676151701
C5,C,99.86760719096081
C5,C,384.90469581813113
C5,C,62.34511732323566
C5,C,152.8204347921048
C5,C,118.43847307208941
C5,C,243.63749066604692
C5,C,184.33840128320543
C5,C,286.59094595546463
C5,C,207.388749315984
C5,C,90.59765208683959
C5,C,131.59108530462095
C5,C,79.72972430686053
C5,C,224.9317436798286
C5,C,97.85903738157228
C5,C,7.524179878763972
C5,C,136.8103424615554
C5,C,213.3033762068667
C5,C,116.59033522744507
C5,C,82.79025509109171
C5,C,62.09496690431535
C5,C,344.3009344577038
C5,C,425.2594215135606
C5,C,206.58748274096394
C5,C,107.33792142410822
C5,C,168.84975240150064
C5,C,298.1360807732738
C5,C,194.59327303390543
C5,C,214.99038836294065
C5,C,72.21166790794962
C5,C,115.09709271588049
C5,C,139.33769119821125
C5,C,159.93286956610274
C5,C,52.623630817799054
C5,C,116.03662102133109
C5,C,215.8997037599823
C5,C,74.02104599941815
C5,C,91.1467223483544
C5,C,233.34423419585085
C5,C,143.4804488996603
C5,C,317.3453003396271
C5,C,516.8876982777285
C5,C,29.551997138061726
C5,C,96.9167471825587
C5,C,287.5625255245337
C5,C,176.25187558618515
C5,C,348.8436507991053
C5,C,264.7845942898641
C5,C,35.987359342524925
C5,C,484.7658389379847
C5,C,25.69144484158115
C5,C,228.53397856696944
C5,C,163.21698133848702
C5,C,256.00737291032857
C5,C,174.45297005797306
C5,C,303.43597050786207
C5,C,95.29490917592594
C5,C,196.41175911754385
C5,C,92.3387679214316
C5,C,98.94614318328934
C5,C,10.736972406037248
C5,C,194.9917042554579
C5,C,46.378255280335935
C5,C,79.23209978063213
C5,C,166.48148083570112
C5,C,330.63218198664225
C5,C,119.18340557832697
C5,C,152.91258792279973
C5,C,272.57769601427054
C5,C,307.22914372117765
C5,C,132.3565186987327
C5,C,142.64023783087308
C5,C,229.27571740515415
C5,C,292.9752711647318
C5,C,100.42295627419082
C5,C,216.85600295598948
C5,C,52.819909553576736
C5,C,96.49116702604447
C5,C,134.32965164716225
C5,C,86.11710042754581
C5,C,203.01971340056633
C5,C,191.78811958316896
C5,C,101.81976918677456
C5,C,33.239682628569284
C5,C,99.60024652001627
C5,C,226.2546936734089
C5,C,106.49646386452443
C5,C,205.83363902250784
C5,C,99.44222251562967
C5,C,233.95781190387282
C5,C,89.70671396750645
C5,C,113.98307660546821
C5,C,74.31468264379524
C5,C,92.82456360494248
C5,C,37.163141089633605
C5,C,129.29516377826366
C5,C,218.36938992186597
C5,C,108.20314853666667
C5,C,41.84312454451737
C5,C,228.710121317899
C5,C,49.190377136671934
C5,C,65.53740246643895
C5,C,206.7562032918193
C5,C,120.69395891281363
C5,C,299.87867341384606
C5,C,185.9683801758996
C5,C,152.63809172696028
C5,C,147.74618988132343
C5,C,139.0687618944241
C5,C,130.0372681735818
C5,C,261.29744695509
C6,C,123.56617651462062
C6,C,51.22730555760644
C6,C,224.09257011683212
C6,C,126.24914942908462
C6,C,132.84985580653603
C6,C,91.06491287300172
C6,C,132.78085240704837
C6,C,196.32561113572874
C6,C,112.18549237899433
C6,C,11.060081812192106
C6,C,58.231620869312835
C6,C,115.14832681835802
C6,C,46.289659452110634
C6,C,130.03158343626515
C6,C,312.84918724973113
C6,C,174.61036955624212
C6,C,66.63347983328197
C6,C,137.135580484032
C6,C,130.14073745014443
C6,C,181.9616529407842
C6,C,125.2739650613501
C6,C,102.09246129583883
C6,C,127.75161806829459
C6,C,137.5091247438416
C6,C,50.80122073771838
C6,C,69.5621368611718
C6,C,81.13727314907356
C6,C,156.7634016410315
C6,C,145.54658054963843
C6,C,417.4799998768711
C6,C,110.29601263618919
C6,C,108.4745095359615
C6,C,120.87563952909362
C6,C,113.30587618672902
C6,C,99.51474404110881
C6,C,66.48766368426843
C6,C,82.15841687141618
C6,C,128.5806958817786
C6,C,145.86249383089321
C6,C,186.3178858337742
C6,C,64.30546609011837
C6,C,98.39050209975761
C6,C,186.49483661670743
C6,C,45.63588459553938
C6,C,170.96712784463102
C6,C,88.76859627532922
C6,C,151.13355471136225
C6,C,22.616147515489605
C6,C,93.59205214823214
C6,C,71.20536878682246
C6,C,126.38203799766164
C6,C,84.66265229761798
C6,C,82.29303226696881
C6,C,113.23189598813315
C6,C,87.13724541100301
C6,C,114.81800934116293
C6,C,94.44188332152937
C6,C,45.31317565363723
C6,C,170.29574577317658
C6,C,116.82245926112583
C6,C,48.46160655294445
C6,C,132.31806658225997
C6,C,63.760771273898236
C6,C,40.83139241524095
C6,C,389.63491309213725
C6,C,136.99619599077326
C6,C,18.21981811633655
C6,C,56.80497967557413
C6,C,109.12801512303044
C6,C,103.32866806490536
C6,C,141.10350399951957
C6,C,27.66200655352725
C6,C,156.38202237531135
C6,C,184.48153240993366
C6,C,249.88138580573047
C6,C,71.02993541681829
C6,C,57.74545753513768
C6,C,205.22949984485012
C6,C,92.23068634376716
C6,C,83.58520503245401
C6,C,263.57305505365554
C6,C,199.55328301688579
C6,C,398.53885068264344
C6,C,88.1153166506389
C6,C,261.9448841127028
C6,C,91.43555855938861
C6,C,313.5853148372342
C6,C,292.1000183964258
C6,C,92.17364999522587
C6,C,68.69419906143735
C6,C,29.489036580437674
C6,C,193.23563450084038
C6,C,134.54985064908976
C6,C,106.58485813985209
C6,C,438.1017970036385
C6,C,81.49730687846295
C6,C,160.59796346488142
C6,C,429.8524794119109
C6,C,137.23384806031777
C6,C,164.44028782415924
C6,C,149.97150163761896
C6,C,133.46210580045712
C6,C,134.769643768793
C6,C,149.00818900631745
C6,C,67.26926471515347
C6,C,76.05126548301077
C6,C,88.49537556953112
C6,C,107.69598611516305
C6,C,265.5929922309553
C6,C,117.6462091412952
C6,C,187.2409413037581
C6,C,120.5234560430765
C6,C,101.25995829271488
C6,C,57.899335545128594
C6,C,125.31447956169058
C6,C,308.95584572324793
C6,C,179.83616373749012
C6,C,191.82743138447998
C6,C,118.13679931944316
C6,C,100.4035605242283
C6,C,74.35026651981408
C6,C,214.73444269246227
C6,C,101.08537208873199
C6,C,433.0466298654423
C6,C,251.37164048041956
C6,C,230.30610371783965
C6,C,35.96429857778938
C6,C,20.099371266718325
C6,C,83.95287415236228
C6,C,118.90709723221894
C6,C,150.09494147561216
C6,C,91.55754164222299
C6,C,353.7588953347214
C6,C,82.78818069517783
C6,C,94.90897413939513
C6,C,120.32325058594192
C6,C,97.12319166755364
C6,C,81.14824164572148
C6,C,38.650743205239756
C6,C,100.38569596034282
C6,C,103.97264810248107
C6,C,20.901441868741617
C6,C,44.93822458044337
C6,C,213.8589433343095
C6,C,166.87040073345045
