Talkers,Noise,F1,F2,F3
C4,SSN,553.64,1583.85,2738.2031645569623
C4,SSN,512.18,1856.67,2672.7276153846155
C5,SSN,491.28,1604.63,2626.987111111111
C5,SSN,555.81,1292.53,2419.176788990825
C5,SSN,602.8,1609.51,2644.4349673202614
C5,SSN,534.73,1759.19,2678.7131
C5,SSN,506.52,1752.04,2476.6976000000004
C5,SSN,541.5,1740.93,2688.142528735632
C5,SSN,544.05,1584.26,2603.558677248677
C5,SSN,511.85,1754.38,2659.6616901408447
C5,SSN,498.15,1787.72,2697.0511643835616
C5,SSN,472.09,1736.94,2658.5414027149322
C5,SSN,539.74,1516.37,2566.774630541872
C5,SSN,566.68,1545.64,2665.2410000000004
C5,SSN,463.79,1415.85,2504.276013513513
C5,SSN,495.21,1427.27,2492.234179104478
C5,SSN,531.45,1691.41,2729.554104803494
C5,SSN,479.72,1744.69,2721.334
C5,SSN,657.73,1774.01,2705.1726724137934
C5,SSN,535.65,1567.54,2495.823821138211
C5,SSN,565.86,1549.82,2718.859026548673
C5,SSN,642.96,1277.13,2301.1821212121213
C5,SSN,498.19,1511.12,2658.86492481203
C5,SSN,510.13,1588.6,2616.7125714285717
C5,SSN,512.38,1706.47,2638.781538461539
C5,SSN,513.67,1400.63,2484.336590909091
C5,SSN,559.03,1544.36,2569.7296812749005
C5,SSN,524.31,1405.34,2481.1345454545453
C5,SSN,490.84,1652.52,2613.7611242603552
C5,SSN,474.81,1626.63,2754.467297297297
C5,SSN,466.29,1385.95,2543.70980952381
C5,SSN,477.27,1617.91,2581.070625
C5,SSN,518.86,1503.1,2606.3507499999996
C5,SSN,574.5,1526.02,2473.1797540983607
C5,SSN,535.77,1305.25,2639.1005882352943
C5,SSN,463.18,1807.23,2648.4542391304353
C5,SSN,594.48,1694.83,2571.024930555556
C5,SSN,527.84,1584.81,2457.660895522388
C5,SSN,561.85,1647.92,2658.1373220338983
C5,SSN,503.82,1365.65,2593.780573770492
C5,SSN,494.07,1616.87,2677.863497942387
C5,SSN,533.67,1396.43,2597.1410743801653
C5,SSN,544.4,1672.97,2665.545888888889
C5,SSN,578.34,1522.83,2561.7042857142856
C5,SSN,566.71,1578.26,2567.5317821782182
C5,SSN,537.44,1885.02,2627.67173553719
C5,SSN,487.38,1805.02,2716.7813991769544
C5,SSN,521.07,1554.73,2476.5551420454544
C5,SSN,495.47,1449.27,2509.8187850467293
C5,SSN,544.97,1376.78,2297.6461176470584
C5,SSN,509.48,1583.91,2595.8308130081305
C5,SSN,475.62,1640.65,2557.233305084745
C5,SSN,525.7,1659.33,2551.5741624365482
C5,SSN,507.35,1331.46,2574.8346491228067
C5,SSN,478.14,1653.88,2656.617714285714
C5,SSN,432.6,1915.22,2665.7572727272723
C5,SSN,534.44,1871.45,2579.8530666666666
C5,SSN,561.24,1442.02,2484.207719298245
C5,SSN,625.16,1663.42,2429.478295454545
C5,SSN,520.84,1583.22,2526.348023255814
C5,SSN,463.16,1885.61,2592.540681818182
C5,SSN,522.64,1523.42,2525.7537168141594
C5,SSN,534.73,1364.94,2417.279579831933
C5,SSN,474.62,1618.72,2505.509375
C5,SSN,567.67,1721.46,2637.2114150943403
C5,SSN,572.78,1649.95,2486.5801315789467
C5,SSN,555.9,1772.36,2549.095108695652
C5,SSN,549.64,1689.85,2591.326648044693
C5,SSN,524.59,1568.58,2510.782105263158
C5,SSN,506.03,1625.6,2685.403928571429
C5,SSN,527.67,1451.96,2530.704360465116
C5,SSN,529.92,1715.94,2732.650666666667
C5,SSN,493.37,1407.18,2613.1663819095475
C5,SSN,461.84,1493.7,2644.8386
C5,SSN,581.07,1572.45,2603.1654271356783
C5,SSN,522.63,1705.96,2629.332173913044
C5,SSN,477.32,1616.6,2688.8858649789026
C5,SSN,508.4,1570.95,2728.153218390805
C5,SSN,485.14,1559.3,2631.461259259259
C5,SSN,526.8,1839.34,2775.733937007874
C5,SSN,490.28,1925.19,2694.508205128205
C5,SSN,468.91,1707.25,2700.2967123287667
C5,SSN,562.06,1545.64,2566.553529411765
C5,SSN,458.55,1669.45,2748.940510204082
C5,SSN,508.44,1795.6,2651.2460869565216
C5,SSN,558.2,1671.3,2525.573611111111
C5,SSN,498.03,1713.08,2536.734666666667
C5,SSN,512.07,1446.31,2445.77956043956
C5,SSN,540.85,1414.51,2367.983698630137
C5,SSN,509.4,1632.64,2497.364
C5,SSN,618.05,1545.71,2298.1947826086953
C5,SSN,515.84,1488.81,2563.7570642201836
C5,SSN,573.69,1461.22,2496.3608799999997
C5,SSN,489.71,1715.14,2484.4723762376234
C5,SSN,495.49,1433.45,2419.331992481203
C5,SSN,555.68,1497.82,2292.7263888888883
C5,SSN,520.55,1727.24,2589.0421428571426
C5,SSN,488.97,1642.1,2668.2872477064225
C5,SSN,531.3,1810.96,2779.555206185567
C5,SSN,530.77,2013.34,2823.293578947368
C5,SSN,482.97,1523.84,2644.855314285714
C5,SSN,536.98,1436.28,2454.6123188405795
C5,SSN,461.15,1788.25,2734.695189873418
C5,SSN,533.49,1662.93,2597.695948275862
C5,SSN,563.44,1835.25,2434.057368421053
C5,SSN,482.93,1236.56,2634.2564615384617
C5,SSN,487.49,1528.46,2540.5573636363642
C5,SSN,510.75,1983.27,2817.8541463414635
C5,SSN,489.12,1508.31,2620.7716666666665
C5,SSN,472.91,1729.09,2604.764454545454
C5,SSN,441.96,1662.35,2784.186875
C5,SSN,404.6,1749.59,2608.7576785714286
C5,SSN,592.69,1619.12,2450.841022727273
C5,SSN,412.55,1799.65,2620.9179207920793
C5,SSN,437.64,1409.3,2675.3109589041096
C5,SSN,508.0,1692.26,2641.9861635220122
C5,SSN,556.17,1488.98,2482.1225471698112
C5,SSN,518.23,1417.57,2443.526666666667
C5,SSN,472.07,1508.4,2510.7392307692303
C5,SSN,600.06,1360.47,2383.5450632911397
C5,SSN,437.71,1538.51,2615.2466666666664
C5,SSN,475.81,1579.14,2644.4225925925925
C5,SSN,494.24,1336.89,2631.0347738693463
C5,SSN,533.72,1824.03,2560.9774074074076
C5,SSN,517.2,1393.77,2463.5066375545853
C5,SSN,552.23,1375.41,2437.5239062499995
C5,SSN,568.81,1752.57,2618.434705882353
C5,SSN,495.57,1806.37,2597.7554915254236
C5,SSN,576.93,1430.74,2525.406
C5,SSN,529.28,1627.83,2525.48
C5,SSN,475.98,1729.7,2584.6552631578948
C5,SSN,502.49,1791.22,2668.4102222222227
C5,SSN,508.08,1591.22,2606.9561363636367
C5,SSN,519.82,1710.41,2763.0808391608393
C5,SSN,458.19,1553.14,2520.549166666666
C5,SSN,554.2,1464.95,2508.1897799511007
C5,SSN,537.09,1387.63,2417.2119029850746
C5,SSN,535.83,1452.34,2545.748363636365
C5,SSN,499.51,1700.7,2594.611949152542
C5,SSN,527.11,1319.4,2444.265756302521
C5,SSN,486.18,1600.21,2603.831092436974
C5,SSN,460.96,1533.75,2567.287676767677
C5,SSN,561.74,1478.8,2654.8953631284917
C5,SSN,544.28,1712.46,2551.27304964539
C5,SSN,511.08,1404.9,2467.8858260869565
C5,SSN,461.6,1706.52,2589.0008064516132
C5,SSN,560.89,1475.95,2485.800194174757
C5,SSN,580.03,1297.22,2245.9915300546454
C5,SSN,553.91,1508.91,2538.067037037037
C5,SSN,525.46,1597.07,2591.390648148148
C5,SSN,526.12,1459.05,2568.1962974683547
C5,SSN,557.4,1499.89,2583.8932061068704
C5,SSN,499.12,1514.42,2664.7442918454935
C5,SSN,505.49,1623.36,2577.7419999999997
C5,SSN,450.39,1282.8,2567.6267500000004
C5,SSN,506.32,1400.88,2521.19425
C5,SSN,491.23,1468.45,2640.0372067039107
C5,SSN,473.08,1729.26,2593.208202247191
C5,SSN,509.07,1521.69,2592.6409375000003
C5,SSN,511.4,1454.85,2697.4163207547163
C5,SSN,525.84,1698.18,2643.496
C5,SSN,479.34,1380.92,2583.7609745762716
C5,SSN,506.23,1797.68,2716.739268292683
C5,SSN,510.31,1320.45,2582.4853076923073
C5,SSN,498.82,1351.96,2583.414252873563
C5,SSN,454.95,1648.14,2689.5217948717946
C5,SSN,555.01,1606.36,2566.478596491228
C5,SSN,488.21,1628.58,2607.4625468164795
C5,SSN,534.09,1752.59,2622.0110619469033
C6,SSN,498.79,1439.21,2515.12312849162
C6,SSN,477.45,1367.55,2392.6019178082192
C6,SSN,460.91,1551.56,2546.078367346939
C6,SSN,415.51,1450.84,2447.498196721311
C6,SSN,566.01,1273.58,2435.85347826087
C6,SSN,535.9,1327.34,2472.353622047244
C6,SSN,492.36,1452.03,2583.9488721804514
C6,SSN,527.24,1506.24,2600.7805755395684
C6,SSN,492.97,1429.38,2627.3685815602835
C6,SSN,454.68,1333.09,2484.0086111111113
C6,SSN,498.49,1350.68,2384.9765384615384
C6,SSN,468.95,1440.64,2466.3745991561177
C6,SSN,474.49,1363.59,2448.1966165413537
C6,SSN,474.28,1201.39,2441.2205000000004
C6,SSN,428.37,1640.46,2463.8850476190473
C6,SSN,516.06,1168.62,2557.8992537313434
C6,SSN,505.37,1300.19,2444.6952112676054
C6,SSN,540.71,1229.99,2618.1519999999996
C6,SSN,556.09,1260.52,2560.8617441860465
C6,SSN,506.0,1156.67,2598.156288659794
C6,SSN,502.44,1439.29,2399.9158288770054
C6,SSN,475.67,1425.37,2526.4547161572045
C6,SSN,567.95,1362.16,2475.5032835820894
C6,SSN,478.38,1461.4,2388.312528735632
C6,SSN,491.59,1308.17,2480.2877142857137
C6,SSN,514.12,1321.81,2588.4214444444447
C6,SSN,512.66,1372.58,2504.531417322835
C6,SSN,475.5,1481.78,2501.9128235294115
C6,SSN,468.65,1471.63,2458.5322988505745
C6,SSN,546.21,1733.03,2550.102340425532
C6,SSN,543.94,1279.63,2527.221237113402
C6,SSN,507.81,1239.72,2527.9237638376385
C6,SSN,516.4,1425.46,2524.519879807692
C6,SSN,450.06,1441.23,2571.4007063197027
C6,SSN,519.26,1261.98,2530.408786407767
C6,SSN,506.91,1351.87,2462.248901960784
C6,SSN,492.69,1261.26,2551.2581944444446
C6,SSN,503.47,1213.61,2494.579696969697
C6,SSN,472.5,1471.26,2554.434511784512
C6,SSN,503.58,1504.86,2590.8255905511805
C6,SSN,472.45,1386.12,2577.7054748603355
C6,SSN,529.82,1377.63,2506.278771929825
C6,SSN,530.6,1493.65,2425.968465909091
C6,SSN,488.07,1342.66,2581.6496618357487
C6,SSN,527.61,1178.45,2561.15207253886
C6,SSN,533.28,1335.65,2654.861660079051
C6,SSN,471.15,1476.87,2504.8167647058826
C6,SSN,465.54,1337.15,2544.484077669903
C6,SSN,538.2,1334.6,2508.3966
C6,SSN,504.83,1366.4,2452.2096052631578
C6,SSN,559.26,1381.71,2522.4828318584077
C6,SSN,476.41,1406.6,2462.01981981982
C6,SSN,485.57,1399.55,2448.2386842105266
C6,SSN,549.19,1372.0,2547.6068681318684
C6,SSN,484.13,1405.82,2451.0262105263155
C6,SSN,426.57,1441.4,2475.7594791666666
C6,SSN,470.19,1419.02,2504.4725373134324
C6,SSN,487.39,1343.62,2541.778507936508
C6,SSN,484.53,1493.65,2475.9059139784945
C6,SSN,462.07,1212.5,2421.0620000000004
C6,SSN,491.69,1340.43,2426.301140939597
C6,SSN,518.52,1218.14,2350.377142857143
C6,SSN,408.26,1380.27,2440.0766279069762
C6,SSN,480.6,1308.34,2482.355
C6,SSN,484.26,1715.68,2575.73925
C6,SSN,411.69,1460.97,2453.1235256410255
C6,SSN,452.36,1311.45,2461.8397752808987
C6,SSN,501.63,1329.25,2555.3307046979867
C6,SSN,477.88,1432.05,2463.854817518248
C6,SSN,474.08,1228.94,2554.714853420195
C6,SSN,573.83,1270.85,2608.9959504132225
C6,SSN,451.35,1301.16,2614.327676767677
C6,SSN,597.8,1360.57,2539.0057718120806
C6,SSN,474.48,1145.96,2449.889272727273
C6,SSN,482.64,1575.05,2524.324
C6,SSN,500.38,1372.32,2545.2210810810807
C6,SSN,502.58,1327.43,2452.0533027522933
C6,SSN,387.22,1525.02,2393.137183098591
C6,SSN,480.48,1413.11,2461.4865775401067
C6,SSN,466.7,1408.72,2560.859768518518
C6,SSN,452.71,1591.5,2462.0126829268297
C6,SSN,522.56,1511.84,2655.6596521739134
C6,SSN,421.68,1725.91,2663.6007142857147
C6,SSN,478.9,1409.31,2386.0984962406014
C6,SSN,455.31,1589.78,2546.666338028169
C6,SSN,490.19,1407.44,2456.9206521739125
C6,SSN,492.02,1638.06,2609.515135135135
C6,SSN,519.92,1610.33,2524.584093959732
C6,SSN,536.34,1339.15,2450.6927586206893
C6,SSN,507.21,1356.83,2618.7658850574717
C6,SSN,471.66,1315.79,2503.760636363637
C6,SSN,471.37,1519.45,2424.9676415094336
C6,SSN,525.4,1435.81,2506.7660606060604
C6,SSN,485.35,1426.63,2490.956240310077
C6,SSN,456.16,1766.0,2595.346438356164
C6,SSN,442.56,1409.51,2568.1024223602485
C6,SSN,522.42,1468.66,2545.654179104478
C6,SSN,455.69,1757.76,2572.9952127659576
C6,SSN,462.4,1464.15,2570.4647899159663
C6,SSN,459.72,1491.81,2445.5812612612613
C6,SSN,524.88,1454.87,2536.9534642857143
C6,SSN,507.58,1210.25,2524.9451879699245
C6,SSN,474.63,1459.48,2544.8159012345677
C6,SSN,524.36,1202.03,2558.301476510067
C6,SSN,507.15,1302.7,2530.5644590163934
C6,SSN,493.27,1386.68,2576.865
C6,SSN,468.6,1413.29,2505.407694235589
C6,SSN,552.53,1327.14,2509.0093103448276
C6,SSN,475.6,1591.85,2449.7845454545454
C6,SSN,525.42,1413.76,2460.1725454545453
C6,SSN,476.03,1143.42,2502.7268711656448
C6,SSN,524.27,1237.4,2479.950466666666
C6,SSN,471.21,1425.81,2460.563175182482
C6,SSN,497.84,1304.74,2502.5673469387757
C6,SSN,507.13,1436.78,2450.652368421053
C6,SSN,467.61,1636.16,2657.42963099631
C6,SSN,510.41,1495.5,2537.6745197740115
C6,SSN,510.07,1508.44,2563.174823529412
C6,SSN,524.04,1240.39,2504.689779411765
C6,SSN,517.94,1396.87,2543.075388888889
C6,SSN,457.08,1401.38,2494.875148514852
C6,SSN,450.28,1542.71,2606.163701067616
C6,SSN,527.89,1270.42,2563.8461940298507
C6,SSN,464.6,1760.64,2424.796216216216
C6,SSN,438.65,1579.34,2657.8421759259254
C6,SSN,501.19,1551.35,2597.570392156863
C6,SSN,468.68,1354.97,2537.2956216216216
C6,SSN,461.83,1338.78,2544.6369310344826
C6,SSN,506.91,1384.57,2383.4601052631574
C6,SSN,492.98,1436.77,2504.809770642202
C6,SSN,438.12,1178.1,2555.443965517242
C6,SSN,536.12,1335.14,2582.9448739495797
C6,SSN,420.28,1680.95,2517.8247
C6,SSN,482.58,1254.36,2292.908142857143
C6,SSN,477.95,1416.99,2560.063559322034
C6,SSN,504.56,1432.5,2501.917330827068
C6,SSN,494.4,1411.57,2604.543641304348
C6,SSN,468.06,1250.29,2488.901743772242
C6,SSN,483.15,1322.94,2571.2700755667506
C6,SSN,493.35,1415.93,2517.6587306501547
C6,SSN,421.01,1429.25,2552.749117647059
C6,SSN,465.71,1329.15,2537.6322907488984
C6,SSN,432.0,1371.11,2471.2995530726257
C6,SSN,500.99,1534.4,2538.0079746835445
C6,SSN,433.51,1494.53,2544.1177319587628
C1,babble,498.42,1314.36,2237.169166666667
C1,babble,471.28,1487.7,2538.3916346153846
C1,babble,418.61,1293.8,2624.1636138613862
C1,babble,452.08,1122.67,2578.811089108911
C1,babble,464.56,1494.5,2569.438102189781
C1,babble,455.0,1458.97,2595.7828703703703
C1,babble,447.7,1564.28,2606.43103960396
C1,babble,481.05,1603.04,2632.181829268293
C1,babble,446.65,1257.59,2562.1695302013422
C1,babble,442.99,1447.31,2596.4068343195268
C1,babble,451.1,1479.83,2698.05
C1,babble,484.04,1387.38,2585.2453488372093
C1,babble,475.81,1442.94,2443.2674712643684
C1,babble,456.36,1340.39,2577.4480769230763
C1,babble,483.03,1179.47,2588.0239130434784
C1,babble,444.3,1194.53,2583.377952380952
C1,babble,469.05,1297.68,2497.4244723618094
C1,babble,440.17,1278.28,2568.070157894737
C1,babble,459.28,1303.82,2620.812671480144
C1,babble,443.65,1268.14,2584.8695175438597
C1,babble,449.75,1171.73,2504.9315337423313
C1,babble,482.75,1323.39,2605.7704375000003
C1,babble,487.93,1194.78,2611.1440151515153
C1,babble,418.39,1312.01,2486.3753303964754
C1,babble,427.55,1238.68,2452.317182320442
C1,babble,472.63,980.86,2548.0698148148153
C1,babble,450.12,1209.61,2606.3466149870796
C1,babble,389.82,1299.1,2430.6899999999996
C1,babble,485.23,1331.22,2536.569344262294
C1,babble,534.06,1217.76,2476.137288135593
C1,babble,427.72,1301.62,2590.7933944954134
C1,babble,455.8,1182.74,2557.931197771588
C1,babble,443.07,1334.34,2629.2909210526313
C1,babble,456.4,1434.85,2574.5116236162357
C1,babble,483.51,1508.36,2563.4345955882354
C1,babble,454.2,1201.94,2506.112857142857
C1,babble,459.32,1294.36,2619.189765258216
C1,babble,444.72,1050.98,2487.5707142857145
C1,babble,469.76,1369.77,2603.500367454068
C1,babble,410.54,1168.24,2640.8858273381297
C1,babble,476.93,1231.09,2612.3814375
C1,babble,466.0,1324.7,2549.9133333333334
C1,babble,502.84,1420.28,2583.0190666666667
C1,babble,497.34,1575.69,2634.859677419355
C1,babble,487.17,1401.69,2558.966165413534
C1,babble,445.5,1532.6,2543.334140625
C1,babble,475.09,1326.47,2645.1368888888887
C1,babble,454.0,1491.06,2587.716627906977
C1,babble,422.95,1456.61,2512.9475471698115
C1,babble,427.58,1388.3,2582.7465142857145
C1,babble,408.97,1312.09,2639.4790555555555
C1,babble,435.21,1466.04,2623.4879865771813
C1,babble,514.78,1512.89,2537.6930357142855
C1,babble,431.23,1281.45,2528.3434562211983
C1,babble,468.45,1431.96,2527.0824154589372
C1,babble,440.07,1396.38,2561.943209876543
C1,babble,453.58,1240.94,2529.1345945945945
C1,babble,496.42,1522.6,2515.2933854166663
C1,babble,497.46,1444.72,2573.4782481751827
C1,babble,400.55,1215.81,2581.334229249012
C1,babble,445.13,1455.23,2627.9607777777774
C1,babble,496.3,1378.3,2522.4627272727266
C1,babble,420.58,1436.75,2628.8309898477155
C1,babble,453.08,1466.35,2483.5597222222223
C1,babble,420.39,1374.69,2537.166371681416
C1,babble,454.91,1531.5,2615.1027499999996
C1,babble,431.35,1191.32,2501.8544303797466
C1,babble,473.62,1261.42,2556.2504891304347
C1,babble,459.51,1302.22,2582.9031794871794
C1,babble,408.98,1353.33,2509.9900000000002
C1,babble,423.45,1529.55,2521.2744
C1,babble,445.39,1364.0,2510.9
C1,babble,448.86,1324.56,2518.033037383178
C1,babble,429.71,1489.1,2639.1475
C1,babble,431.49,1385.91,2574.765524475524
C1,babble,457.66,1345.5,2573.893256351039
C1,babble,442.72,1561.6,2603.0236734693876
C1,babble,434.1,1260.19,2550.9649090909093
C1,babble,433.08,1232.28,2546.4746268656713
C1,babble,525.48,1728.27,2640.4216666666666
C1,babble,455.31,1117.15,2551.569554455445
C1,babble,377.57,1344.61,2477.4889473684207
C1,babble,441.59,1388.65,2595.8382017543854
C1,babble,383.61,1298.58,2574.3763157894737
C1,babble,475.68,1583.19,2610.3492517006803
C1,babble,409.3,1192.94,2562.612
C1,babble,444.07,1394.77,2595.778387096774
C1,babble,464.9,1088.14,2583.7635766423355
C1,babble,464.71,1128.39,2562.4329333333335
C1,babble,457.07,1184.0,2622.9634090909094
C1,babble,413.49,1234.13,2545.900893617021
C1,babble,491.67,1208.81,2620.8650222222223
C1,babble,428.64,1386.46,2533.6991525423723
C1,babble,429.59,1290.77,2607.2938461538465
C1,babble,460.73,1288.45,2614.36731277533
C1,babble,463.6,1341.87,2652.740142857143
C1,babble,445.5,1418.2,2597.0023529411765
C1,babble,409.59,1237.49,2512.798756756757
C1,babble,450.13,1463.31,2599.0442528735634
C1,babble,442.39,1135.99,2499.934353312303
C1,babble,522.67,1171.43,2468.776363636364
C1,babble,444.66,1360.82,2534.9070347003158
C1,babble,408.51,1194.62,2557.2316017316016
C1,babble,445.93,1254.7,2464.794655172414
C1,babble,401.58,1253.28,2552.028913043478
C1,babble,471.75,1318.17,2574.007867298578
C1,babble,423.9,1469.72,2621.4069230769237
C1,babble,444.89,1325.43,2587.0675918367347
C1,babble,412.14,1412.44,2527.4259683794467
C1,babble,425.2,1302.23,2490.730390625
C1,babble,446.73,1157.59,2411.9189570552144
C1,babble,425.23,1175.97,2561.2220654911835
C1,babble,387.56,1076.17,2552.626714285714
C1,babble,474.35,1102.75,2630.049513108614
C1,babble,454.42,1448.01,2572.717482758621
C1,babble,442.76,1248.76,2609.4999999999995
C1,babble,437.72,1611.74,2562.4098130841126
C1,babble,442.06,1359.9,2561.224197183098
C1,babble,397.79,1356.33,2538.903931623932
C1,babble,428.23,1117.47,2559.2561184210526
C1,babble,455.73,1279.82,2529.5283611111113
C1,babble,456.93,1233.63,2584.294010989011
C1,babble,463.81,1120.34,2571.803893129771
C1,babble,419.35,1284.62,2581.216278195489
C1,babble,525.7,1182.81,2581.013908045977
C1,babble,443.76,1138.6,2510.689491525424
C1,babble,486.92,1361.5,2616.7211392405065
C1,babble,466.92,1315.23,2611.81459375
C1,babble,471.87,1051.1,2560.5639682539677
C1,babble,463.8,1312.78,2518.1902678571428
C1,babble,538.98,1331.66,2571.21198019802
C1,babble,511.69,1208.57,2534.575333333333
C1,babble,504.43,1352.94,2567.0774285714288
C1,babble,423.99,1358.0,2531.649548022599
C1,babble,472.13,1327.17,2587.3087741935483
C1,babble,419.23,1091.66,2549.3413821138206
C1,babble,424.76,1315.38,2552.9000531914894
C1,babble,450.48,1561.18,2556.9026495726494
C1,babble,479.69,1238.26,2439.854390243902
C1,babble,407.1,1253.73,2505.675684647303
C1,babble,417.83,1230.97,2564.8122972972974
C1,babble,391.03,1072.87,2585.736208530806
C1,babble,398.71,1151.48,2545.333526011561
C1,babble,461.74,1211.99,2692.1260122699387
C1,babble,426.31,1273.91,2629.352677165354
C1,babble,428.29,1422.72,2596.5877884615384
C1,babble,458.4,1524.84,2576.8415789473684
C1,babble,454.61,1211.92,2499.6924390243903
C1,babble,467.37,1231.14,2643.2660070671377
C1,babble,408.66,1329.74,2665.9533766233767
C1,babble,432.73,1415.42,2575.3053333333332
C1,babble,383.9,1180.52,2525.203942307692
C1,babble,461.01,1403.18,2614.2766145833334
C1,babble,411.64,1475.86,2644.447604166666
C1,babble,383.15,1385.4,2592.2456050955416
C1,babble,430.7,1213.93,2571.8518
C1,babble,425.1,1079.3,2540.8442325581395
C1,babble,470.33,1282.86,2416.680355329949
C2,babble,381.52,1234.04,2293.8665546218485
C2,babble,499.75,1425.54,2398.52875
C2,babble,474.53,1391.78,2332.0207317073173
C2,babble,446.28,1394.54,2400.4986301369863
C2,babble,427.15,1662.63,2588.0640000000003
C2,babble,419.33,1342.63,2484.59145038168
C2,babble,457.88,1434.83,2431.491126760564
C2,babble,451.72,1449.64,2370.434975609756
C2,babble,506.67,1457.31,2396.2836301369866
C2,babble,455.35,1316.67,2458.922951807229
C2,babble,538.32,1540.97,2499.9974418604656
C2,babble,585.05,1553.84,2566.8661363636365
C2,babble,469.26,1525.24,2441.132373540856
C2,babble,431.38,1347.59,2428.6952380952384
C2,babble,346.42,1571.25,2470.647763157895
C2,babble,475.07,1402.37,2552.267298387097
C2,babble,385.8,1398.65,2515.345612244898
C2,babble,369.15,1439.81,2540.4786111111107
C2,babble,425.36,1480.61,2594.4253932584274
C2,babble,514.69,1416.22,2600.499772727273
C2,babble,479.04,1433.38,2608.961030927835
C2,babble,380.55,1429.42,2731.0597530864197
C2,babble,440.56,1173.6,2449.079151515152
C2,babble,430.87,1388.33,2456.0328125
C2,babble,439.94,1367.78,2319.90275
C2,babble,447.21,1060.42,2386.3921904761905
C2,babble,447.12,1294.79,2380.4266551724136
C2,babble,552.56,1244.84,2483.3852554744526
C2,babble,408.61,1293.46,2496.4365079365084
C2,babble,581.35,1716.01,2610.1291304347824
C2,babble,451.77,1199.53,2368.9921428571424
C2,babble,428.12,1394.37,2468.377752808989
C2,babble,462.21,1586.71,2598.71179245283
C2,babble,523.5,1505.47,2681.006209677419
C2,babble,453.08,1477.38,2353.3801652892557
C2,babble,425.37,1461.72,2428.888812785388
C2,babble,496.61,1418.98,2482.7823404255323
C2,babble,411.29,1459.41,2403.150545454545
C2,babble,546.25,1472.59,2440.754
C2,babble,427.04,1401.47,2375.561025641026
C2,babble,467.83,1356.21,2456.9154045307446
C2,babble,453.49,1581.1,2437.0034415584414
C2,babble,397.98,1258.16,2350.08175257732
C2,babble,372.06,1238.83,2347.8217045454544
C2,babble,438.92,1283.98,2320.7006896551725
C2,babble,425.12,1394.92,2330.9948538011695
C2,babble,548.1,1430.09,2372.168431372549
C2,babble,394.04,1399.68,2368.6966477272726
C2,babble,625.57,1476.47,2713.137037037037
C2,babble,523.67,1445.8,2467.915652173913
C2,babble,418.1,1341.69,2413.587830188679
C2,babble,539.1,1388.48,2459.8377922077925
C2,babble,619.57,1489.02,2511.976153846154
C2,babble,448.76,1379.37,2407.3378800000005
C2,babble,456.69,1290.8,2371.885590551181
C2,babble,599.22,1382.18,2525.9245333333333
C2,babble,355.23,1470.19,2504.8417857142854
C2,babble,429.01,1339.53,2252.461831683168
C2,babble,444.07,1436.33,2320.6041363636364
C2,babble,447.56,1528.51,2447.0845355191254
C2,babble,432.45,1319.3,2318.221170212766
C2,babble,455.28,1521.14,2452.3186868686867
C2,babble,465.43,1431.7,2326.3625781250003
C2,babble,570.85,1336.99,2214.834418604651
C2,babble,461.64,1518.85,2434.56287037037
C2,babble,436.06,1238.2,2343.6957216494848
C2,babble,397.77,1471.42,2261.8951515151516
C2,babble,442.98,1372.15,2263.841940298507
C2,babble,431.88,1320.41,2353.4133165829144
C2,babble,479.49,1257.71,2393.021340996169
C2,babble,454.55,1446.35,2436.2784574468083
C2,babble,310.33,1484.46,2359.8608080808076
C2,babble,417.4,1433.41,2350.317071129707
C2,babble,495.33,1325.32,2351.1949397590365
C2,babble,475.97,1412.15,2268.240748663102
C2,babble,349.38,1438.76,2361.87825
C2,babble,446.47,1346.29,2267.0186495176845
C2,babble,453.58,1292.84,2418.5561386138615
C2,babble,399.0,1223.37,2421.131487603306
C2,babble,464.07,1231.68,2356.6322033898305
C2,babble,419.04,1472.8,2371.460727272727
C2,babble,461.69,1402.9,2447.323
C2,babble,462.98,1383.61,2369.678075117371
C2,babble,487.36,1361.81,2364.840206185567
C2,babble,492.08,1479.67,2456.894561403509
C2,babble,505.9,1422.51,2522.519615384616
C2,babble,475.32,1301.48,2480.4926282051283
C2,babble,432.19,1427.21,2370.4859807073954
C2,babble,462.21,1472.47,2577.2789285714284
C2,babble,537.82,1458.15,2238.214130434783
C2,babble,393.87,1603.59,2445.9872413793105
C2,babble,509.01,1271.32,2429.2676712328766
C2,babble,481.34,1365.63,2557.906511627907
C2,babble,515.23,1302.85,2513.605628742515
C2,babble,426.15,1844.2,2437.327857142857
C2,babble,434.58,1268.08,2306.233
C2,babble,424.24,1452.89,2186.152626262626
C2,babble,409.8,1349.34,2313.271724137931
C2,babble,454.79,1328.51,2316.2585416666666
C2,babble,456.95,1386.94,2326.103072916667
C2,babble,433.39,1397.65,2451.4703930131004
C2,babble,407.19,1340.41,2369.750789473684
C2,babble,398.05,1347.52,2431.3398701298697
C2,babble,423.92,1408.08,2306.7784210526315
C2,babble,512.72,1495.46,2420.1499999999996
C2,babble,559.86,1511.85,2523.71494949495
C2,babble,501.62,1455.35,2390.4953968253967
C2,babble,560.35,1338.33,2379.5907843137256
C2,babble,423.27,1417.18,2392.8128857142856
C2,babble,432.4,1338.77,2407.662950819672
C2,babble,505.88,1287.37,2355.1243406593408
