Talkers,Category,Noise,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15
AS3,AS,NC,340.8617666010069,2.827495952700231,105.72988082356521,-13.86047075108238,44.948406196926776,-15.956004045555378,1.2328805136691088,-1.9143538540464524,-14.080474969572082,4.143207808077576,13.41252542175286,-8.92505110525675,-2.5179495027281464,-7.167844091901831,-13.564362146141304
AS3,AS,NC,324.46981272235513,-23.587086605742222,106.13414791892755,-6.594702785026667,44.67423943286666,-35.28531149151333,-4.612457766379999,-7.186950104635557,-17.277685631422223,5.844509103226667,8.365392813814445,-12.350141921942,1.4024221963213332,-8.7049043289566,-11.479432578500889
AS3,AS,NC,285.74843612245,-71.220603625275,162.31032221697998,76.923809366465,65.12851342115,-28.413500047950002,-9.045697241000001,-7.733970639314999,-12.8161486312215,-13.058106849526,8.389048929450498,-8.18681894541,-4.577569221925001,-8.03737921233,-2.31750019301005
AS3,AS,NC,320.27745609543774,14.296591763695854,126.07599098635946,42.57902960143779,64.70209072529954,-39.19035315729493,-9.878721674778802,-13.413106894820277,-13.203608885147467,4.465596001482488,-1.4057239797419359,-13.19295036287696,4.370874882752535,4.638406324232719,7.1428692228571435
AS3,AS,NC,319.6143572612678,-47.509522578196425,104.88200470433928,11.311059706175445,71.70682206109912,-43.630182701128135,-20.106754396473214,-17.502362941817857,-31.78404215922768,-22.11342340916161,19.973381036566966,-15.659928913758929,-9.641701457386162,-8.827047867256697,-16.407241493249998
AS3,AS,NC,306.2061821959341,-16.31721417860989,120.61896159556045,2.554484351828571,36.05085755575275,-38.37628160313231,-9.593810884495385,-11.708838534126594,-16.044113889243953,-11.487183521966616,1.1597947215956035,-12.410843373806594,-4.256098177824176,-0.2309094808030771,-9.515102780848682
AS3,AS,NC,349.85385321730286,-34.59804798324936,101.70889653534937,-10.93066119849364,26.476727717610686,-57.27537892156234,-10.0754999527771,-16.795345932601528,-14.55256475260178,0.2264055658638675,-6.5350452688989815,-20.314181378885497,-8.101213606492875,-9.277369506903307,-5.610967266224681
AS3,AS,NC,311.6274864182558,-32.67070231371581,115.945960856373,-7.244305156611545,41.651826388882775,-38.758470655516874,-11.956644523452752,-12.13977706382913,-22.130080005877442,-4.885926353589875,6.379128816587745,-18.788498811471758,-5.412573226069449,-8.490133116086147,-14.254601201370871
AS3,AS,NC,309.22380722364653,26.625000175935124,103.18176009068233,9.174294224651007,39.16373055401342,-25.0418393315311,0.9690719087091726,-12.963191688809845,-22.05833608394698,0.4643568286263982,5.949789052567786,-7.404911889383691,2.283076081402685,-2.03508241199217,-12.519987872870244
AS3,AS,NC,290.18558055717347,-27.37768412354328,105.10513898196686,-24.93393106430799,37.163844892335284,-13.041600015754192,11.291805586540935,-5.58241012274464,-6.8129026208908385,3.818674212341131,4.27592467887349,0.18929290949122785,5.238867076361988,-11.974559681222477,-9.777834217319104
AS3,AS,NC,358.1233178590963,-36.55796079985653,77.12618464574733,-23.68918141692077,23.374918370648395,-29.07390140922377,7.166610466391862,-8.03953685727623,-7.073143766892934,-8.143886949766596,-6.313152716957173,-4.699148848301285,9.00467963409636,-9.223478736509207,-12.898969362888653
AS3,AS,NC,240.21812490355012,-14.734768387271002,125.23841985622221,2.7535666081390238,46.168848412560976,-24.169672054680216,2.7003556996856357,-16.671333994760705,-13.25005504302442,0.23995517406829273,4.511108901224661,-4.560462737647698,0.1948421617615178,-0.36452168629674814,-1.3660637427723576
AS3,AS,NC,309.5866251321377,-40.67346046046598,114.38127539362756,9.350609723178401,40.79383985746769,-27.842014275857142,3.90249373302381,-18.0542550487199,-22.963640701487417,3.2082528981666667,1.8388860878668365,-5.6644826778984685,7.488716968687142,-6.721709593797007,-4.366002353653061
AS3,AS,NC,312.01058045468204,-20.71963729845665,142.722808047842,25.001654919790557,47.1456081362235,-48.21827356048362,0.019981627495664605,-12.106839920515608,-26.803740094755494,-0.47588834274431596,-4.308061565498845,-15.727748443374374,2.212313024436223,-6.670646489024855,-8.18857210697341
AS3,AS,NC,184.40421126116127,-86.9403785788387,156.68397162645158,50.834419119548386,62.5646300560258,-27.17076733790323,3.3830376397161306,-31.327168855741935,-12.027100420941936,6.451254537709676,3.959020947348387,1.3471666938516136,9.58913481027742,-1.163252794806452,2.1718139993806456
AS3,AS,NC,342.14532305595617,7.114495189813414,123.01245482568115,5.1321407348730075,40.812504958974635,-28.75693244726268,-0.0435031356181161,-6.92710426148569,-22.456147261419563,-10.558165149503623,3.842171879482971,-12.192241457614854,4.356274915900543,-4.257846549714131,-18.229269884287138
AS3,AS,NC,373.36965758683226,-40.50124412707538,90.08457457425384,-19.909249872372307,8.402910539615386,-50.09100483957385,8.977631529038154,-11.967171744293848,-27.44645885697308,1.6030505367964616,-5.049387595682709,-11.126940329730768,2.1979449605584622,-21.707553798564618,-12.113186698916923
AS3,AS,NC,167.38774141729974,-71.30314401619239,148.1656165999172,-14.425570005653237,39.64732083354587,-31.52942565899911,-0.807584205882326,-24.005982346310738,-13.489434535306488,-4.304488049244297,0.734175374000672,-9.760521677683444,-1.4568464021656713,-12.715675020532439,-1.1736160097232655
AS3,AS,NC,358.0725527313238,4.287874131271336,101.73033324837418,12.9526084049628,27.292352979321667,-37.50566656916346,-7.974457110982494,-18.113280324144966,-10.24288881135429,3.8729547398873083,-6.800179764707506,-0.8733554762635656,-5.14392948435722,-12.163677456608754,-2.754434195302845
AS3,AS,NC,259.47687683475175,19.94740499673523,112.13332170775413,-24.836014705432625,22.73498792340662,-6.858494159962175,17.300934775751774,-18.09080651310591,3.6281849763652487,11.990413059869976,-4.621008370268322,3.739211508241134,0.4947043182591017,-12.430041937054375,-2.384775297543026
AS3,AS,NC,261.4978557796972,-34.495711804741255,79.87733894601399,-39.277629873696505,66.59746232608394,-47.7245042165035,-10.79653971204895,-44.72680177818189,-28.022739100174825,-18.435797276439857,13.662939550348952,-17.554893232123778,9.181149034274124,-17.06962766337063,-16.38068090146154
AS3,AS,NC,364.79616444151486,-11.764839075198154,108.15273108572377,3.1893543108502462,43.346202807219946,-44.17610289466441,-14.087046358496432,-9.70928042091564,-25.45330865440837,-12.546786369585343,7.0525698727721675,-21.573541340852465,-4.0024825635259855,-5.5421386948940885,-11.052005179532634
AS3,AS,NC,352.42376888628894,12.322924658355559,118.50256977194,-4.026808949946666,43.36006780268222,-21.473895755586664,-1.0190438540679998,1.5134909938451104,-15.035691064715557,-1.984309727299556,12.308300736346512,-9.478697088572002,-3.1613182059926666,-5.886834038857111,-9.8065048026812
AS3,AS,NC,304.74910316787884,38.586717993980514,118.86934784127705,-6.848032761356061,33.44751879443723,-10.19034040346407,6.9562210178121235,0.3742030487965383,-0.178553306008658,-5.538635323166018,8.112417950649395,-1.793654080344155,2.863319101813853,-7.847769253952598,-12.504109673310824
AS3,AS,NC,353.3719611014684,19.95987706641171,112.90195835955586,3.5756760951330624,48.8463502412982,-23.95411642530757,-7.8023583252372095,-7.046799228801712,-17.191202281282553,-4.2011273309020725,3.3187401578608102,-10.235559711725227,5.522552822087297,-8.142485424542542,-12.985980756017117
AS3,AS,NC,370.03782357078313,41.06948024369277,136.80621741927706,34.0222106563253,56.08300865540963,-19.61254444011446,-15.822349434191564,-19.923999143560238,-18.593257082295786,7.1632029378807225,-7.548044812866266,-23.861251091981927,-2.375679803224701,1.3971644685518076,-4.818493288421687
AS3,AS,NC,287.239863218,-12.276731153823716,120.74456410512822,-18.35685665321795,40.53920985348718,-12.30140440105045,-1.3375348196054488,-18.581116305316666,-15.821521550583652,-7.716343774858976,6.760372812785256,-12.845339945865385,2.014344655387596,-3.105498292407051,-9.678799616690066
AS3,AS,NC,389.6538023928494,15.565036760892477,95.69633981944892,2.553305848166667,47.98364186387097,-21.931568437594084,-2.4050705921505373,-0.24357581737365583,-17.91979511727043,-1.7435993698234946,11.812121166016128,-9.31114978290008,-1.7294212837263443,-7.702639464413441,-13.522794433177419
AS3,AS,NC,265.54016368263757,10.64860390757605,117.7413629050631,7.913922151911328,46.923147285746765,-11.495116618199031,-6.1773242335322,-7.686276112473301,-9.422797410813107,-2.608610770790777,7.776005551962944,-7.218168011011327,6.529169038200647,-1.7607238747896121,-4.929927131252427
AS3,AS,NC,325.1267150601136,66.66419947590909,93.01995465867614,-21.798308817960226,31.067735313557954,-30.58312709713068,1.0069307951801134,-6.820303865803976,-12.45383357975142,-7.806984243142045,-3.930012335071022,-0.7793950903409087,1.6878102450511365,-6.5140038309375,-10.471927599704545
AS3,AS,NC,311.20645512973925,-4.833495244555873,89.16180363666332,-52.075137025042984,38.07838778012522,-9.132985081301147,-1.3567168563151835,5.288418256837965,-7.5678610809484255,-14.855928666190545,11.678734340083667,7.355064893351577,-1.0663593382521497,-10.390091627248138,-16.182719850640687
AS3,AS,NC,338.1270623761301,30.536281012412733,130.95577687442665,0.6029671432361664,44.47253505889276,-34.28948615983968,-10.306084472963807,-6.143537434809652,-17.624340670300533,-1.8554147618038872,3.4090359887146113,-16.373062399463134,-0.7392145680828152,-8.247592883116754,-18.20110024423591
AS3,AS,NC,301.12732676364175,16.492208077905513,106.67274348672441,-12.053831570464569,40.31550608064153,-18.664073773708665,-9.347072162493305,-13.081695329665944,-13.898145975000984,2.6949238405177165,8.467815606230316,-10.27253439511811,-1.195110352976378,-3.886427022531299,-10.282156287846908
AS3,AS,NC,277.87240508987503,-0.14538697111354015,123.10771949270834,-1.4906506754945819,41.83140811941605,-36.13502340840833,-13.231602300507,-9.899937590618123,-23.114384779820835,-12.826193439173041,5.667016295932084,-16.59647587552771,-2.4462346316520835,-5.504994179210416,-10.475331505475
AS3,AS,NC,362.92107270858236,38.05680529700544,86.73389329847892,-17.793207760519728,37.536199865133064,-17.005641874496597,11.977482843177144,15.01011172974381,-13.613832047747211,-13.34059111985333,3.285255052712966,-7.986539833240953,3.583578432778095,-10.06535639129796,-17.714553455606968
AS3,AS,NC,336.86459042961343,12.46947035263608,83.2590234098067,-22.823128473742265,33.05466617407217,-36.022849429244594,1.6169822541451029,0.03281948327396936,-25.6554591133067,-7.943215823359794,9.712741437363402,-7.822264359627834,3.3024436869430414,-17.073732845194844,-24.600127999859797
AS3,AS,NC,305.4536073399665,-10.174664978808726,135.32045187926173,16.155548463419127,59.34871211262751,-40.55784104910738,-14.600130423550338,-12.853073157730872,-19.491523183620465,-8.967891885442615,-2.164608478045302,-12.238840838936241,-0.5670693231241608,-13.75082935474094,-10.982814934718792
AS3,AS,NC,337.05680218758005,33.21670523428235,117.11047054753882,-5.225310282658119,41.270813385994174,-26.08051382009647,2.391403929373412,3.5776660607451176,-11.50627128383647,-1.4650879366671292,2.577926256212824,-7.657398456315295,7.163189177580236,-5.963659199091764,-12.005757996385176
AS3,AS,NC,293.8525130501602,-28.47050875029006,104.19255876377079,8.682038208746448,62.27932695589047,-22.831192110574033,14.021432708133874,-4.849162464175862,-13.246961892653752,3.7841103393488846,15.783744048062882,8.715394302896552,-1.2684173346876269,-22.402211385813388,-15.641431007304258
AS3,AS,NC,302.41046322600977,33.7337885320438,125.30649888700488,16.995554373243305,46.26436034338686,-38.12962553890511,-14.85114021425061,-20.234497461041364,-22.3461885973927,-8.596280277282238,8.47291442069781,-20.690328508105576,-6.649980825665694,-10.840598977768858,-7.587101690098517
AS3,AS,NC,249.33470293175293,13.256759480739381,137.99398976123362,20.128227503216216,43.97692280725868,-35.03116912730058,-2.752629220801931,-19.734052680078378,-24.0257956521139,-0.5900727851177605,-2.968391744453861,-17.246282007115173,3.7861339752627026,-6.5898799667071435,-5.80521425848861
AS3,AS,NC,441.6949000126177,18.707521492927054,101.81385253382352,4.848640807514705,38.892313823993234,-63.529332112838226,-16.842038195838235,-12.302932231750589,-43.70322314762618,-9.335832559268411,8.917977494914705,-33.52120009657353,-2.182766377758824,-15.181113466223525,-16.302534287775
AS3,AS,NC,389.1560881504555,28.56686838628986,99.52241136283851,-1.4696058547432722,30.2818149671499,-39.32878833177847,-11.493186661434784,-8.300136194306418,-20.188386577840788,-7.8756960251946175,-0.06225242401801241,-12.072443010554865,3.8425435175002063,-7.55931161085735,-18.20234440705135
AS3,AS,NC,258.4794678890389,-43.178509245432494,140.50694225018307,-4.950979368032038,51.50361003070252,-25.03229316887162,0.6957301112279196,-21.0999620116087,-19.552192848038903,-8.219854372679176,2.941049036275972,-4.9567877316675055,-2.754051357213959,-13.294315326326315,-4.391417973729977
AS3,AS,NC,399.91738800375003,15.711412946900001,97.16199904125624,-4.065198199099998,45.13899930033125,-50.7719845960375,2.2993430752875006,-19.1468845343625,-24.692868065625,6.847631386065625,-11.897694439675002,-13.293877488706249,12.501463217871876,-31.823669746468124,-16.538290763834375
AS3,AS,NC,314.92804701662743,-23.69599984840274,136.75492222759453,19.73947928705753,61.61163450875972,-28.707086548095894,-5.091503577221096,-16.819111190921095,-15.71750809459781,3.388367959169863,-8.815985100736986,-18.619733643693152,3.369953283523835,-8.490146870818904,-0.7584950598671237
AS3,AS,NC,354.44086325486325,-1.6250751862705113,94.84087959835585,16.07305556579572,34.17870788066326,-34.70158412729638,-6.492537850172982,-19.04696003153707,-21.455529077093907,-2.4978738282230646,-2.9628150165990124,-11.863560823718947,4.94320720363921,-14.814519054209226,-10.327764323843493
AS3,AS,NC,334.1174480913487,31.540281299692925,111.9904940983497,12.870006172441059,34.54859621370217,-34.470025395882416,-5.020519266154125,-19.889870742966345,-18.98442514936591,-11.160110984662083,-8.731230755027111,-12.889856517866898,4.2800800536726324,-9.000891507169058,-3.4048282263496072
AS3,AS,NC,333.908448936186,-25.306786690255812,89.06921095617257,-11.900660843055814,28.56793850415814,-12.633985154790699,3.845434307534884,6.892324888279069,10.580620994404653,-7.266115346958139,-3.8081832365302337,-1.7502354791116281,2.1703226130139535,-13.344747936845721,2.8802671175934886
AS3,AS,NC,275.3922351418095,-39.543500116920626,135.43348964846032,-1.268017886384132,39.70565835564127,-21.472705315391114,-6.745802488844446,-18.51808144752667,-17.130068598228572,-2.359521653951429,-6.943832088429525,-14.089443263121904,-6.5541070344507935,-12.605645701316826,-5.719817896945397
AS3,AS,NC,270.34041641071633,-15.765578636728081,135.70773466532953,9.670608111747852,59.14723870310962,-12.271006325323782,-3.9155261136819486,-18.587443825174784,-8.144354310746419,-14.005970853670487,-3.4563612437074487,-9.928923615151001,0.7908314611260746,-6.522558300428081,-0.4730086586860454
AS3,AS,NC,312.0287157807442,24.62195847702093,109.06708777206512,-5.361417528017442,37.29202156076048,-24.79492489755232,9.422054082460116,-5.152564426018256,-19.10593311022442,-2.2197124921205815,7.330299392500999,-9.957179489263954,2.556732137497721,-5.72401608824186,-14.811557810359187
AS3,AS,NC,346.71186296720776,19.225559797665262,139.03149787850649,31.431872408615583,49.72992594336526,-39.87942592610389,-5.526102736290097,-21.872013270524672,-22.750611203793344,6.4683374627824675,-6.0452350978798695,-14.05912915636461,-1.620455490241558,-11.173672580560812,-1.6833384299833112
AS3,AS,NC,411.2510078415339,3.747784121988352,100.19485517202408,-2.4343532296227197,22.78836817785243,-24.132765362516892,2.4168123801883494,-13.323918888755339,-4.0048274842027185,-7.555598061940194,-5.708159387556894,-1.9643617530429127,-2.966865656498059,-20.87117400229281,-10.90086607028893
AS3,AS,NC,268.57791513316323,12.16646386265306,121.98943394642855,9.812867340954588,34.00533944160715,-12.545765517500003,-6.714707432061224,-21.926731368418363,-3.2190150555816346,-4.1921843855969385,1.2846899884760206,-18.45998693844388,-12.741928145140816,-20.814820675760206,-8.733485621928573
AS3,AS,NC,335.54899905401504,27.37700450061262,105.27388399971751,3.848935261962335,23.340716327988137,-27.074548270677965,-0.9175149068163841,-18.041566620523543,-9.165890934868173,8.027192853988323,-4.100115829267607,-1.1073423749015072,-4.868682185683181,-17.585614749077212,-5.067398093643127
AS3,AS,NC,355.2337572636317,42.79279157217816,125.74590873856667,11.382451568306166,31.6554634288985,-25.79239850169784,3.910696096843166,-22.79711171632,-14.585674785598336,4.325568421262333,-3.424014910676,-10.409073231897501,-3.6091140645910507,-12.736779259393,-3.1009872820839997
AS3,AS,NC,321.15597700810275,14.342283060515284,126.36456111009223,19.28049411952372,39.60568583485692,-16.831421195364953,-2.4897344698666672,-27.399359715800657,-9.76089550100606,4.903059067585243,-8.308360070520028,-1.5701271893243731,0.45142783361462413,-14.533343268917838,-4.467951741078841
AS3,AS,NC,428.2959016735238,35.15944120886047,110.97667390844047,14.49488501107476,-3.2646939154053336,-49.07312962950309,1.2985008554380957,-11.458937634288096,-23.926216817030955,-18.233314135283646,-16.15745469125,-13.566296607408333,0.7043981365799996,-25.977045412404525,-17.167460698193572
AS3,AS,NC,343.09646616710313,5.918628917378053,107.87625095658731,-16.944550242607146,59.47601736690476,-22.98679624382857,-6.38943447011905,-15.727264912951986,-31.583644167119047,-8.947492603249604,5.317058761215874,-14.868496255650795,9.902944285051786,-8.792000750361112,-12.0912676645
AS3,AS,NC,233.53425112762847,10.367745371350695,119.02999500388887,5.862835239437501,54.562730145461806,-22.148325498374998,-7.1952472423680565,-9.47972388503125,-6.973620430793403,-3.5974560252048615,2.570500013173611,-14.31984266506944,4.218515750524305,0.6338497750423612,5.899361806993749
AS3,AS,NC,261.5502669778833,4.576747643336383,110.4027516326865,7.331440755795194,33.893875149202515,-18.46146638228261,-5.084224398416317,0.7546065414851263,-5.493282455903203,-5.216031144623799,5.3169281477298975,-2.2896186792970474,6.338360878891876,-2.9917378550069795,-10.236203740721912
AS3,AS,NC,334.12777502398814,14.586646984634921,140.01162947232143,7.97744283003373,42.94400867214484,-28.523879568999998,-9.643383769798413,-9.795327422494049,-13.412647861402382,-4.193539343289285,8.43471861625,-23.60230448218849,-5.105565011194643,-11.768452723836113,-12.955636823505952
AS3,AS,NC,394.2465279688623,23.049500012652693,139.93364046287425,50.29698984761676,72.88333148035927,-55.47582209320958,-21.095081653566467,-27.186301532562876,-50.99695079994011,18.27515822748503,1.039615393849102,-46.34744483551496,1.010638163916167,1.4236618655772453,-11.939768189461079
AS3,AS,NC,324.84818269929394,25.148794702934318,127.90174150672577,-12.485925157179802,33.83149233515928,-20.416862765502465,-6.531269051438424,-0.3818393952090331,-14.659050671648602,-19.021331715518887,3.2406959097139563,-18.398548638614123,0.7302242704426932,-14.225812696796371,-14.691125892679311
AS3,AS,NC,350.47761220897075,31.55831647311334,121.02927399869759,-3.6071760945885645,36.20490417885184,-19.81314202213901,-3.0788408613664555,-1.2747879466912324,-12.431493212443202,-11.497935718273824,-0.6608296567569255,-16.429342822561118,-2.4452796959988565,-4.643118017556035,-13.921134862868298
AS3,AS,NC,338.3010400054288,-15.61292787445322,113.08757971243543,9.389045971476017,60.79939529647231,-27.919944225267532,-12.971588148682658,0.2551314293317332,-9.29748523807454,-16.687242231929886,9.809392133178967,-3.0975766933025826,-2.249620584842065,-13.437398787729705,-24.400474273088562
AS3,AS,NC,302.3256281378638,-26.16390855814634,117.82693558087149,8.439156888081644,50.71055506256611,-39.59907479491335,-5.158434953217714,-19.545701572560972,-23.97934097697991,1.311899552186008,9.802472530789602,-9.877408437812582,-1.3619390268536584,-13.065055984196277,-12.00297631985892
AS3,AS,NC,346.61579286259627,24.231997254423607,119.46677468567826,4.557240485581366,32.59733604841267,-28.97802007847052,1.6731824168862108,-0.1560507754896892,-12.386116978542981,-9.4079807317518,4.253944161566335,-6.993732547747454,-3.7014716106284475,-2.6723144315648466,-13.856897169917765
AS3,AS,NC,329.61416253423147,34.01430758149116,114.09107212886748,18.63939839497173,50.56248643199629,-28.4107660045636,-10.926785824279152,-8.035675899416606,-12.779782429237809,-8.086352858985514,8.316866678263606,-21.60414153057067,-2.038432340744524,-4.074863903197173,-13.593812071964665
AS3,AS,NC,373.00222303727935,6.782802682057142,86.04603236955556,-17.849496506277777,26.421191265968254,-27.063026102117465,1.144770119619048,2.2468789464126977,-8.469096867996827,-10.485875916606348,11.493287258171494,-6.462220781126984,-3.072569088690795,-12.00987257916508,-27.21751030765714
AS3,AS,NC,396.3951822818628,70.95140042755881,128.63631935627453,-19.943431116834315,24.425675792229086,-50.90975019559477,-9.37778952036111,2.967059201423202,-16.440079830434705,-4.9058981520272225,-5.344894613013072,-14.143977359996406,0.24553227966117627,-4.461085722616993,-16.960661733140523
AS3,AS,NC,194.93618425458678,-108.31664017630838,133.79961094008266,-11.86496338847107,29.04342417748802,3.772120795632231,13.227722582280991,-28.83783575177273,-5.20242177887314,-3.572909945381405,13.6178731477562,18.567830616024796,8.892273387012398,0.327550978000413,2.940263334384297
AS3,AS,NC,342.0615505043295,41.663046405097134,116.67430057087739,1.5541178785,43.941772348503825,-35.0177235827318,-17.868758012090037,-3.174153687934101,-23.199676501256512,-13.071590682179885,16.79406561765747,-12.744996296103448,-4.670005369000958,-9.118410607398467,-17.829719919095787
AS3,AS,NC,273.75204697554,14.260682651552028,120.25718251085652,9.789589782868564,46.56654371337076,-24.03588454102508,-6.235347509079386,-11.68055777824841,-18.196963087753858,-5.716756226810735,4.979567901449837,-8.467359766282037,-2.5138403213282583,-5.123932322213034,-11.46012342082059
AS3,AS,NC,396.0738866121583,53.982883890287766,107.89062261971222,5.581605786345324,18.798977966325896,-44.0555197964892,-11.20338218044748,5.564426814279136,-20.23027387436763,-11.217864822911514,13.691841948021581,-19.399001886669783,-4.550190901066905,-2.10114031968849,-16.910191654553884
AS3,AS,NC,320.96071237785367,27.556319934471617,129.29579278066373,15.170401118968345,49.151871973565505,-18.395938799006984,-11.612549103933624,-1.4695884187451302,-11.200469540460698,-2.515660874413755,8.553865490798689,-5.458397331702184,2.6068022849606978,-3.559803292152838,-17.294644058283843
AS3,AS,NC,292.0938430433131,-34.478795378933135,107.90965966322189,-3.1539956567060785,37.197415699115496,-13.793549769978725,4.101070560398176,-10.991695109101247,-8.269642088279939,-7.687421251720363,5.5228643695966575,-0.6854152492340416,2.57483422272696,-1.437122144582675,-4.347058474449848
AS3,AS,NC,374.46909190459934,1.0830460529108248,110.29522484401228,-9.704566076013057,22.561594150459825,-28.55513786267245,-1.0153636570377016,-4.33868227179413,-15.99009186541194,-4.4024250616896206,2.0457827223021647,-16.88234245957143,1.9797762745954235,-11.81021532830057,-19.97608640790056
AS3,AS,NC,282.1964252726223,31.32963068527993,126.05105317070164,-9.10557830019114,32.433545281629605,-0.3217362761930048,1.7926020832890441,-8.918601072498834,-2.9309878918146848,-1.6790880213011654,4.024940799020512,-6.622425658869463,-3.332068952668765,-1.280008906981352,-9.994879790922612
AS3,AS,NC,321.9599767124498,-35.87474896800407,115.39667035518565,-2.0572064934010843,28.731221179750676,-36.81688059144621,-15.189197306224257,-16.220537196863955,-27.255217374589567,-4.561658095720597,13.938240770361384,-12.05160449002168,-0.2730494322910567,-4.0273737043864495,-12.35714713336721
AS3,AS,NC,379.141577162852,41.4477612768917,138.91759051653432,-20.172687696221654,28.77281929992961,-32.12378152887364,-11.242005860364623,-5.69776185527437,-8.507194423285199,-3.040943400776534,-2.642720465115524,-15.893156602223826,-0.7406573867346571,-3.509555772705488,-16.574443080597472
AS3,AS,NC,306.5988538084,-1.6950884972695626,105.98337191536804,-22.65247634969131,42.88780814412978,-23.192501885324347,-4.875107652380435,-0.8345807544476093,-5.354346507305435,-6.913462091725435,8.64797981495326,-11.669779403352175,5.1137409407265215,-1.4731946354793477,-11.949386761504783
AS3,AS,NC,321.8239229826936,48.349345755121206,143.26208947131312,-6.27986731413168,37.18717426843434,-25.433373108959596,7.948032460359595,-12.160233919782154,-24.13015784043771,4.913987990582155,2.3117101539225584,-18.76004789041414,1.104090626737788,-2.9096976245959594,-6.683068486757945
AS3,AS,NC,349.450714733608,15.065207044181816,113.22975286812785,-30.93881621006392,31.17381044491477,-14.66797174463324,1.089542707633523,4.216120437942897,-24.07273059078125,-35.474119103355115,7.367831613245456,-15.68644121686534,-10.687509319602272,-10.515535094315057,-19.652346347085224
AS3,AS,NC,340.54695028038765,42.62431842871254,99.54265893535394,2.6077255381488778,28.36924752895066,-27.3213440437412,-7.284973664880526,-6.386794286845739,-16.486600217381536,-1.0827868914633898,2.856683398722388,-10.675910477851218,-2.1135220347302437,-0.03653965000964419,-13.127251747083708
AS3,AS,NC,334.55397917833335,8.401453520606669,122.14451854933334,45.74691671146666,51.65892371106667,-32.716307496148005,-37.142002465296,-11.402217437233332,-24.394510591386666,-11.5437462619,15.585250375786666,-16.065135047017932,-15.561208846906666,-5.121632657666001,-9.89715200528
AS3,AS,NC,381.60313576283596,48.89948683750741,102.67003155971217,-3.884860673047477,27.248340766985162,-31.33508315310979,-17.979376995127595,-8.970384574924628,-18.461303803118696,-5.654221401382789,2.462003908312463,-27.97442402443205,0.3279017062658755,-7.9254527684626135,-14.619973399829972
AS3,AS,NC,286.93625711758773,-29.088756731521926,120.01910909706578,3.939734346622809,34.5479542376579,-23.380995593614035,-16.655266085578948,-16.36572557955702,-11.106974955105263,7.597654993511447,16.056055171799123,-18.454027762383337,-1.1349636384399124,-1.7367674689210526,-8.417111441050878
AS3,AS,NC,284.6145865053161,-31.48222006376923,129.88409396096154,3.931699905735787,36.778477516041804,-29.995132595392946,-21.662524816634114,-13.269536645896487,-12.54637025457525,-1.5219533667148826,11.223070332544147,-10.833381799311036,0.34994677997468193,-6.956227655870736,-8.918875100785796
AS3,AS,NC,431.6617488453368,54.420103347639895,126.78357495647668,35.70029430387383,60.65785917167876,-32.291957492308285,-28.372148228707253,-18.454627168726976,-30.303103315686528,-3.8109663411529535,2.397479925189897,-38.00485936448964,-10.339954929734457,0.6058557691787562,-17.92531874107513
AS3,AS,NC,306.4863868168726,12.951107834084942,105.57804598902838,-16.59566158999228,25.405830516006755,-15.854007633602317,-1.2112958445135134,-9.099474496301157,-1.7091896979764483,-1.5661922873942082,-1.5822057567694976,-8.673737784869111,-1.7126146222606176,-2.8863577081055984,-10.488158581841486
AS3,AS,NC,560.5529567866666,59.87849398186667,35.678552025733325,-56.903922042493335,2.68417091408,-51.11173789261333,18.162880895118665,16.686089028133328,-12.013080949746666,4.018030630693333,-0.4631601427066666,-23.871106598790664,-23.496645454537337,3.9328909204266673,-20.6163295032
AS3,AS,NC,342.2162427151667,25.281777958346666,93.09050762066668,-15.854566945376664,28.08487908849333,-20.067593382714,-9.4373298356215,-15.290640892188,-17.25785524390667,-8.084525623023,7.759628665006,-9.723791133487333,-8.253960229206665,-11.413998904933335,-17.158956391813334
AS3,AS,NC,348.76751735272984,46.45229514661614,107.08412666241999,9.582058273994495,23.72031229951794,-28.378176092606914,4.179425637906082,-6.007109786143277,-15.541882996325226,-0.7223291905262489,5.033608055983304,-10.694751089945967,-10.433658883637262,0.9493562736294876,-11.281810759325097
AS3,AS,NC,313.1988684858156,27.28922538815603,121.68280072695039,13.320556696687943,48.672865247943264,-34.59370264715602,-13.236357779165248,-6.201768146517731,-17.208940266829785,-16.222534513765105,21.200368933049646,-28.48586364702128,-9.56819581925532,-18.106931837717728,-22.211402742624113
AS3,AS,NC,384.1947334748478,27.534986303364164,132.29828428955503,14.749855317677282,40.098747546852465,-20.523946671321312,-0.23790757007728308,-19.78910929453934,-28.01495532558267,-5.617408172785479,9.119424637691804,-15.896480690128643,-0.9984733014608895,-0.46666571939882917,-7.810160175234191
AS3,AS,NC,359.07839551038757,26.781577929496127,118.43515954410698,6.874905548158914,33.357941419360465,-28.789086186674417,-2.6742916325620154,-7.085053110973332,-9.885435489809689,5.824659468299613,5.4495576932717045,-12.765699262408527,-0.693140247664341,-9.566656936811627,-11.08380726527636
AS3,AS,NC,304.0288067936637,25.787856190242124,112.51382415497346,-3.5270536747422963,46.74533728476106,-15.323310754255399,-11.01430572537345,-15.846771586397788,-6.9165732259994686,2.876362996373452,5.60234015530938,-11.234648059884956,1.4220355899596284,-1.167540957270443,-6.168037836810619
