Talkers,Category,Noise,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15
C1,C,NC,329.40438623296296,89.24143339873295,132.74405729499026,2.6939103749668627,44.58811934403704,-14.968422207674463,-21.04930668343275,-7.466049996220274,-25.41414719883431,-11.553722021522415,-2.7949218931422997,12.284287752551112,-15.915488862004874,16.452717264924367,3.1869136140142302
C1,C,NC,230.0809021477201,46.74151758814465,126.57463994761005,14.913410989252672,26.143505633312895,8.379558637616526,-14.388189676113209,-3.3756096556572333,-28.454036259631447,-6.738789883434654,6.7602008091522015,10.303361401207546,-9.80752102079151,22.834240838293557,3.1464565233003143
C1,C,NC,293.1729073302158,84.91372723694725,130.7785896506235,8.119268214483215,32.00737377607554,-17.91949219493285,-29.386908149759474,-2.034807303756954,-19.634710036894962,-2.6866854318699045,1.0870352783182256,-7.733465058965659,-24.1215013455,17.868180769945084,5.007225817970504
C1,C,NC,158.53445983734463,-21.41839544875706,143.39160348983052,0.13693481621468914,36.718722357514125,7.969083706214691,-0.8281654324915256,-9.67409910982486,-9.592862902115254,1.7706838361265536,5.01338766739548,14.246325226124295,-5.028147521282485,16.200189269875708,4.791546139248588
C1,C,NC,334.79434156370803,105.34438557410256,143.7814909692308,15.703247586022435,50.15940943149359,-29.9137422789391,-46.92780401017564,5.044455228539423,-25.52867096675,-19.261016636647437,2.688175843471475,-6.090437936400641,-29.010681059176285,23.517208277121796,4.155905529021795
C1,C,NC,277.37634206515924,89.75126988032156,125.36472267243076,17.195652267402668,29.2873481377181,-10.125568680997922,-27.91262244715846,5.160537169678527,-15.935285247169684,-6.263132736110208,4.930150394417211,5.467219211821167,-19.00550948706103,16.163754514435112,3.402769401849159
C1,C,NC,288.9499184735509,84.17812340493342,137.50216113327596,7.053789702032721,40.69234588136399,-19.73698518902339,-23.828535589534557,-8.055011580843797,-15.117593305245729,-6.391882514331012,-4.281415813090539,1.0842748537424833,-18.979666342406045,13.318664634396415,5.610852124014587
C1,C,NC,287.68715967239405,97.10380125547033,113.58962217084746,10.787496464406782,38.04824472998835,-10.497096317802756,-48.442909714487925,1.4713500552364405,-8.82497859717839,-8.602656905851271,4.185094983555932,2.6865091961576266,-23.93952930940678,5.035914207269068,1.27926095771928
C1,C,NC,208.4424057345473,58.74418298422296,115.0948809252027,12.69061420016892,23.227091483925676,1.2719526307283782,-26.232666188750002,-3.9049585731283782,-14.111517520395948,5.149971736159799,7.597257218888851,6.390309075233109,-16.909567831192433,17.335118271269597,2.7759765553033784
C1,C,NC,312.0000386787417,75.98071180029802,127.51699384767385,-4.863063399712252,45.556163031956956,-10.459915834322844,-34.680618796971196,0.5170842967996684,-15.130068997215231,-14.660110133204308,5.575283453825994,7.536083966223509,-15.248065060738575,13.459773763723511,3.971428126550497
C1,C,NC,301.45780477531395,107.5077603051062,129.93355081277008,4.257830375490304,26.337432371288646,-29.228525647325043,-35.21861832876178,-5.073402081714958,-14.487042135531947,-8.484406864403047,-1.7311588340710984,0.8447433215557709,-19.39959640527405,13.793071196664359,6.119033348845615
C1,C,NC,287.68703857457734,76.52364251440721,119.34185699992267,34.92162769314227,39.48521050636856,-6.5498719381584545,-31.889598522559275,-9.786251159448453,-17.689961166839947,-16.26723565730876,-1.1276911484793815,7.773372212033763,-20.756478592970105,12.794145890230954,3.65277649121134
C1,C,NC,334.2333092823281,85.87579006789062,81.45652168222655,24.921708289566403,33.790694232564846,-12.616415263609376,-28.00160763580468,-2.2014345511480466,-9.553767028785625,4.31909889446875,4.710658050798437,7.223113538578125,-30.07864366076172,12.896785999916016,3.479908434820312
C1,C,NC,311.31397207221835,103.31672511263157,132.15597276972838,18.799816524169692,39.642337321112905,-12.731769873284973,-33.41953306912818,-12.835333270533955,-20.97935552248981,-13.76607455827971,-0.1191868562197792,2.7588923112946513,-18.88919483056313,10.966753642081553,1.8297568088712226
C1,C,NC,335.5148315422388,66.18598425048259,111.45636768542289,16.028348826094525,35.2781556497811,-13.812320244671643,-36.03172727826417,-0.5158316633681588,-5.826487917956319,-9.941361477736317,-15.964514876477612,1.457783002224376,-20.705353877776115,13.076858350711442,-0.8417959988527354
C1,C,NC,296.0650132300866,123.03165243991343,130.28386352943724,26.96500315404589,50.95958766011256,-14.35896111913853,-21.210176963073593,0.10919553475324678,-26.614134226922076,6.194964400653679,-1.9009749170380952,-18.6921384231645,-23.409191996277055,27.478458458146317,13.316316439526839
C1,C,NC,262.39664599972974,54.211359395627014,124.15296367217839,3.397383949643244,34.76967578088648,1.6977393384459465,-20.374093507135132,-2.141124941005406,-15.970236977183784,-1.9863098323529726,4.540970239553514,8.736455930971514,-13.3538644585,9.715991228891891,-1.8913047941983787
C1,C,NC,280.76616001903847,92.85504321333333,127.89291997759616,-11.860832381083336,34.91030141362179,-26.870047780032053,-45.4044511129391,-1.6694196332437168,-14.347138652221153,-6.4883883507314115,10.688388143326923,-0.33466968515384693,-24.859063866661216,18.320277818041667,2.2134236555064097
C1,C,NC,307.16245682715925,80.0753457558702,109.07743659374337,23.045823221010327,55.61264288713864,-8.567867280149558,-41.11019568507139,-9.109182468486724,-25.78276524040708,-12.086371369935105,6.606714837163629,3.5865410862613576,-22.46385472066077,12.150704622017699,1.98687122950236
C1,C,NC,253.85067299861325,59.44989181019763,160.22202767849893,5.198963392434125,52.60115395451837,-1.820846008430238,-31.1273404415,-18.303871482176998,-14.542796423971815,-12.842982718590173,0.40775034531706295,1.8218146428143525,-19.54960972398593,11.664442664399028,-2.335582683256393
C1,C,NC,338.76671511437667,110.25952025586666,120.67054966206668,-5.446778087410001,39.47061888319,-12.308449611803667,-47.143515654623336,11.105056012080432,-2.0745088200086665,-12.038740647627968,-1.8870283073423335,13.265659599730665,-19.43322820274,13.075219916270335,9.170418852643333
C1,C,NC,274.1626423568229,81.4529872262604,154.89277643125,-25.02406781604167,38.254522358005204,6.228211204255207,-24.17459508370833,-3.5458476505937484,-12.845670482015626,-4.790478925359376,2.87772709705,1.4753213482499996,-13.202656900625,9.17349296141146,0.6970139058333332
C1,C,NC,262.3728316746215,78.85635835443925,125.04621782827105,12.10249832985981,41.230294983051415,5.02901000424299,-13.029950880476637,-11.510890403401866,-28.64810878311215,2.344800347341122,6.156508827570093,1.864479270996731,-21.404903908531775,13.676641935056072,10.99515610593458
C1,C,NC,262.1000705094972,70.18378631046555,143.32986925376164,8.444005522670393,54.02911568970763,-0.29818484468603423,-26.076381019318436,-15.502365123689014,-21.316031527368715,-10.969567184077283,2.237287555578641,1.6472870092853074,-13.551334273543016,13.01205353174118,1.014041749649627
C1,C,NC,314.35243146310023,86.57829756498182,122.07581531729092,-4.1001176306656335,32.686560183181456,-6.520739690940893,-41.138134656794,-2.14476643624709,-15.247135997029273,-14.351499511415819,10.597134940587054,9.208734682737635,-18.971556753333545,11.897450835068366,4.620294296789636
C1,C,NC,255.97437542746442,59.47393685356966,138.93011569814243,21.732626273448922,47.40216990578081,-3.753975805325078,-32.413273038505885,-6.76551450691641,-9.929210237345572,-19.574843504603717,-4.788738233260061,4.766736192789474,-21.43289625565325,11.041239865027864,4.389382557313623
C1,C,NC,296.9383462393424,88.94343643279451,104.07276122183563,16.277881111463014,30.78312463218082,9.16606798148493,-17.00684047778329,-1.6134730642597253,-12.029314518805478,5.075704228543837,3.179960671038356,1.2936838386958913,-16.51870821703781,9.766151951673699,4.84559364345159
C1,C,NC,267.34954909819885,90.26397285814328,136.70383053898098,26.981233021042403,43.48213049420872,-5.662443260347221,-34.2811565439152,-11.561707307811401,-27.582337037349998,1.1480505661637428,13.342064104372515,3.8849205995366956,-14.27561377884503,17.706207060329692,-0.4911618157050729
C1,C,NC,237.9660884630879,88.15132420510011,116.89072088090231,9.22241555414652,27.382801904921855,-5.77286078431795,-20.201891619753358,-0.9177869760158736,-15.922059695000979,1.6945258076131868,8.847749478038608,8.73431423455934,-14.466159425827838,13.296921147699758,3.3828622041267766
C1,C,NC,228.58566779261864,57.094042342945116,117.93666391438332,19.12148998694364,28.42663219403416,1.3427414066571537,-30.243911654705503,0.26006313744971565,-7.005347178324478,-3.6162870320354843,4.848264577547629,12.074653673447818,-17.975834657281975,3.8123771043034154,5.122513741361101
C1,C,NC,310.91783030891963,95.45178974016012,122.19367689199447,4.612953524785318,37.39179655218836,-33.47886914659557,-32.31126523366482,-5.994349146834625,-13.95786543173961,-10.297846500240999,1.8824207846304712,-3.799528995485596,-27.084372661587253,13.189112404491803,4.6083402132609415
C1,C,NC,296.41035630313905,50.67829389825112,121.01886630484304,-7.425843149615248,30.899997156479824,-19.404208014982064,-11.987294162094173,-7.040580547161435,-4.8816843392825096,-19.593376131742154,-3.5857873340497757,19.389388386449774,-14.840492930331836,8.764068666759194,2.0598825961121086
C1,C,NC,331.86762488948585,95.13690129675834,130.80416180712083,27.816158796974292,35.57757694569871,-0.5201196160899746,-36.92053235718252,-4.68338695811054,-23.0808451103636,-6.909872336853471,2.7995014204305915,9.545460224899742,-11.80316580145964,10.396637275159382,4.074266186419537
C1,C,NC,349.5742485991209,79.02692646835165,141.42887978021977,28.684834661142858,20.110058896397803,-18.12770070231593,-33.32923479551648,-1.5118065539010987,-11.293708856247255,-5.454304175384615,-5.475745231931318,7.086889606711538,-17.754275933434066,13.902258468497251,11.84417877380714
C1,C,NC,319.1327100307217,93.39742420780414,91.17932098139177,32.05535155891237,39.35863845120619,7.438269023592783,-22.705299460624637,11.473876746747422,-9.711982235149485,-2.0199803349536083,-6.5825757518762895,10.58506098330928,-11.771686581350517,12.525339447409484,14.956743955655154
C1,C,NC,286.8619066014201,70.11666011390533,137.11934258322484,5.066864016946745,28.95461402456213,-29.76214997799408,-34.996224411334616,-8.980398926071006,-5.767235787690533,-8.120307698703254,5.574174882852072,-0.7349725296411244,-21.577245878150297,6.609816957599704,1.2036064760319525
C1,C,NC,357.600739209863,94.54304595453232,135.7570535779018,7.5559306454575905,46.595417104511164,-25.15803840424531,-50.035822517187505,-15.146522241624998,-16.59487118598281,-15.178764071910715,0.26024027273549094,-0.4815926807897318,-24.982982187658482,9.415825886488838,2.8845050287565406
C1,C,NC,360.95114600507844,126.75556025509805,127.79711658562744,32.87041303931961,42.684235552166875,-12.190899977213723,-39.400557673130585,6.145089367353725,-19.667746757778627,-7.482000603178824,-2.0605893782550977,-4.546146785072158,-31.13209500370745,15.090445863613137,5.796118032648628
C1,C,NC,273.31038646904767,90.90364036814888,123.49434167039364,24.698511461398414,49.49148853975556,-6.197497383772698,-42.268964838193654,-7.68182895787189,-9.57886280576762,-8.761686146466191,10.252040112520636,3.2770854034238095,-20.093884964289206,11.43623522596905,-0.7098873546233805
C1,C,NC,188.2926017976592,22.82347507920599,152.47911507191012,-26.390123898960677,31.617621252951313,-14.00262433310412,-21.872952754752994,-18.187803512605,-9.416810131219476,-12.574565790067417,0.31548240957378293,3.439107366223221,-15.21405691839326,12.788470957682772,0.6858032718921909
C1,C,NC,268.4533323388879,78.69409403512357,123.10563642101258,-3.5780606588970243,26.87089871054005,1.57991091996476,-22.119672651558353,10.051809381026773,-11.685734490729978,-7.030535647870251,-7.6694353834585804,4.992377516393591,-13.662354445521968,22.727732895852856,8.850007227477345
C1,C,NC,359.51136110854094,112.1594015923077,128.74473358312656,-10.24200140896948,47.619708677416874,-14.224631174436725,-29.367380291637716,-8.129678022073202,-33.081035011493796,-3.363608797200304,2.629641642902481,-0.3881937988928289,-18.132716412666007,25.446215104436476,7.016288994468733
C1,C,NC,312.3086638262185,55.841475630588235,135.68340544025213,15.271450944861343,49.824657816,-24.14885732544958,-46.9510893084958,-5.395314547268067,-7.059527760432775,-15.727306945781512,10.40681794900084,12.052818414369748,-21.489573077596642,3.205549096168487,0.8337698905323523
C1,C,NC,251.61911538925415,30.19928337169872,125.04888244751601,43.85552165680769,40.88629289512821,7.5366983105544865,-34.305536238173076,5.345308466176282,-22.93998327285577,-14.195754354884615,5.233135195003653,17.547973976647434,-13.856141130730448,14.30089989285032,-0.8457785210669868
C1,C,NC,355.41259659561115,92.92618953658119,133.68149971492306,-2.3261235331196572,32.83367765006603,-25.502629303356834,-40.23012852989957,-11.547317064702778,-20.018059470799788,-14.638606203001284,0.8976041036322647,7.14233699567094,-19.011410852601283,15.773275646290811,3.0877545980491456
C1,C,NC,420.6186369687131,96.70315308527779,114.36715580364198,-6.575642608382717,16.94812296344568,-56.35030073083333,-39.01081525608333,3.347469531340433,1.5869827000604937,-2.3550093346555556,6.9418721768435185,18.234824874089508,-16.264267361269752,3.3547873526249994,4.461625285128395
C1,C,NC,270.7938762,91.98967651705426,170.365284775969,25.08637864077519,30.891098004155037,-6.485200803875969,-30.46663801106977,-3.6479348818449613,-26.653005136046513,-2.460476336848062,-5.9206425291197675,1.404092043323255,-18.801508286744188,1.6761023905813952,3.033945485178294
C1,C,NC,368.709883351856,120.62510210261156,107.28062691653093,18.034963919806696,40.69858566097262,-13.051298834167344,-33.51926973412302,2.5754269400087213,-31.68478885835389,-6.578451002951328,8.70423064205345,8.078359972948276,-18.299812193070995,7.943234089702941,3.740769052183063
C1,C,NC,358.8096963829206,112.4568335370508,132.95073888707935,23.718591242669778,44.88363326871746,-31.283392513771428,-48.28199526869841,-2.930402231864444,-16.89169974095238,-13.125572747755237,-2.3758898516688887,-4.120698770952241,-26.52572645135873,10.37214711968254,2.780148634187301
C1,C,NC,281.0617267508876,108.95938186270415,179.83815557159764,-3.803974243905324,44.002797790236684,-14.369526668579885,-22.64346812056213,-13.774723066812422,-15.178085172875738,-2.4066690481615387,-16.171719213218935,-13.827179725668639,-19.797961751365094,20.22228379572781,2.0421637767573966
C1,C,NC,273.56009963614514,47.49888017847097,136.87998721353225,18.64723821576048,43.67283915903499,-21.41410095460645,-32.54459539886467,-12.162084028093549,-16.83432371435471,-11.24276950618645,-3.5906716747669356,7.986635667911082,-15.242547087891936,9.34211336271,1.372352748773226
C1,C,NC,241.7217422875861,68.47649275525727,159.1249122593065,7.076524483876956,33.241878608448765,-8.785014543979196,-16.940016293485456,-9.204897311718568,-16.226041659190155,7.771360829610514,-0.11134502192326662,-5.912638227872483,-16.031970492043627,19.7294383803736,-0.6143640979217678
C1,C,NC,297.2472878682315,64.0653431810611,142.39685574601285,36.4510425286463,42.33314499905788,-24.162672075102893,-34.3357468268881,-3.347880416010612,-12.651613382180068,-4.277668695466239,-5.3445185555533765,8.65726382471897,-12.86107968689775,10.091098207838005,0.989114711720858
C1,C,NC,326.5842768258844,104.27969797137665,118.58720235456717,4.284383781809472,33.69372558011696,-11.133888912931058,-36.08093631217908,7.407399175568471,-15.761977477607566,-22.969401090202755,-5.183160586836563,10.409013637407158,-17.521237972250077,13.04659434083414,8.426987759323678
C1,C,NC,283.55444974589665,75.4292835680456,116.81818468475076,13.841034871849699,38.51346172289362,-16.512569762170212,-28.970274082555623,-8.525245263075682,-17.314567943276593,9.073018211630394,-1.2007490333525834,-2.042182403863829,-19.860953102775074,11.357405306079027,7.801688087191488
C1,C,NC,267.92024462319415,72.71553856925887,143.76099974258872,26.25384013590815,52.51606013247391,-12.332858455510232,-39.13967676391733,-20.484569240377247,-8.315617758542796,-2.3796465488386214,0.34470222152254665,-5.798024989795404,-25.679577719899793,11.660463001796451,0.2817323694765346
